heading,content,start,end,tokens,title
390, so we're gonna have to have,1872.58,1874.58,9,Mike_Tyson
391, Develop some kind of emotional intelligence and just learn the great as time goes on,1874.98,1880.02,17,Mike_Tyson
392, Graph,1880.58,1881.62,3,Mike_Tyson
393, What's ever going on and just form with it as it changed you changed with it because it's very difficult,1881.62,1886.82,24,Mike_Tyson
394, When times change to change with the times right and you have to be conscious of that and the times is not,1887.3799999999999,1893.62,24,Mike_Tyson
395, The people around you the time is the development and time you have left in this planet that you have to develop,1894.1,1900.1799999999998,24,Mike_Tyson
396, Who you are?,1900.5,1901.46,6,Mike_Tyson
397, How difficult is it to make that change though to become a different person other than a world championship fighter,1901.6200000000001,1906.9,22,Mike_Tyson
398, Like when you decided to stop was it difficult what time will make you that person time will,1906.98,1911.8600000000001,20,Mike_Tyson
399, At time will make you that person. What is time? I don't know right,1912.1000000000001,1915.6200000000001,19,Mike_Tyson
400, But time has also made you that person again now though now now it's reignited,1916.3400000000001,1921.06,19,Mike_Tyson
401, Now new time has come and now you're training again,1921.6200000000001,1924.82,13,Mike_Tyson
402," Exactly, but I think this is done",1925.38,1927.38,10,Mike_Tyson
403, Mostly for my health,1928.0200000000002,1930.0200000000002,6,Mike_Tyson
404, For my immortality more than anything subconsciously. I think that's what the what the reason why I did it just to get help,1930.0200000000002,1937.72,29,Mike_Tyson
405," Yeah, and this stuff goes on then this and then I meet a doctor and say hey, you know",1938.1000000000001,1942.9,23,Mike_Tyson
406, You should do this and then and you should try to upset them. So I'm like you never try to stem,1942.9,1946.6000000000001,25,Mike_Tyson
407, But this is what really got me interested in this stuff,1946.8200000000002,1950.66,13,Mike_Tyson
408, I thought I interviewed,1951.3000000000002,1953.14,6,Mike_Tyson
409, Which I like to do you as well on my podcast,1953.14,1956.1000000000001,13,Mike_Tyson
410," If you if you license to do is your contract one. Oh, yeah, for sure. So I had the opportunity to",1956.74,1962.6599999999999,27,Mike_Tyson
411, um,1963.62,1965.3799999999999,3,Mike_Tyson
412," Talk to kids Shamrock. Okay, and so he came in and I looked at him and said fuck he looked and crashed",1965.3799999999999,1970.8999999999999,27,Mike_Tyson
413," What the fuck hey, what are you doing right now? Why you look like that? How's that happened?",1970.8999999999999,1975.3799999999999,25,Mike_Tyson
414, And he said it was in Columbia and I said when give me I'm going tomorrow,1975.86,1979.54,19,Mike_Tyson
415," Right, but um, I had some people nearby that happened to be introduced to and they were or um",1980.26,1985.4599999999998,23,Mike_Tyson
416, They're on the top I never really set that bio accelerator police down in Columbia. Is that what it is?,1986.02,1990.82,25,Mike_Tyson
417, I didn't go there. Is that where Henry so who don't want? I have no idea who went there,1990.82,1994.42,25,Mike_Tyson
418," I'm not doing that I knew it in Columbia and um, I met some other people who were um",1994.42,2000.02,23,Mike_Tyson
419, Yes on top of the game on their game with this anti-aging all the stuff going on with this alternative stuff also and so um,2000.66,2008.1000000000001,29,Mike_Tyson
420, I met these people with it was just amazing stuff,2009.8600000000001,2012.74,12,Mike_Tyson
421, So,2013.54,2014.5,3,Mike_Tyson
422, You're able to now train all these days a week you you have uh,2014.5,2018.74,17,Mike_Tyson
423," Like how many months in now you you're solid since April yeah, and you attribute that mostly to all these different alternative methods of",2019.54,2027.14,28,Mike_Tyson
424," Especially um, Mr",2028.18,2029.46,6,Mike_Tyson
425, Gentlemen that we call his name is Brad row. We call him the mechanic the electrician that is and he and he works through,2029.46,2035.6200000000001,28,Mike_Tyson
426, You know current fourths and that was oh electro muscular simulation,2037.38,2041.14,14,Mike_Tyson
427," This totally different is in that family, but it's just totally superior than that",2041.22,2046.1000000000001,18,Mike_Tyson
428," That's just so antiquated compared to this stuff, you know",2046.1000000000001,2048.98,15,Mike_Tyson
429, So uh,2050.26,2051.62,4,Mike_Tyson
430, You you you were talking about your ability to you're running in the morning and now what's the afternoon? It's like what are you doing in the afternoon?,2051.62,2057.78,35,Mike_Tyson
431, I'm that's when I'm training,2057.78,2059.46,10,Mike_Tyson
432, I'm on a clock I'm in the gym. I'm doing the training,2059.46,2061.86,18,Mike_Tyson
433, um two-thirty I'm probably talking on the phone and,2062.58,2066.6600000000003,15,Mike_Tyson
434, And,2067.14,2068.1,3,Mike_Tyson
435, Flipping some deals making arrangements probably to do other show the commercial or else some ads and just,2068.1,2074.3399999999997,22,Mike_Tyson
436," So yeah, I've been this stuff and then how did you get hooked up with hot fell Cordero because for folks who don't know",2074.74,2079.8599999999997,30,Mike_Tyson
437, He's legendary trainer in MMA. He's from shoot the box in Brazil,2079.8599999999997,2084.1,17,Mike_Tyson
438, He was one of the the top guys back when shoot the box was the number one MMA camp in Brazil where Anderson Silva and Vanderlei,2084.5,2092.3399999999997,29,Mike_Tyson
439," I found this out later, but this is how this happened the two of us met um",2092.58,2096.58,20,Mike_Tyson
440," I say hey, you know, I like to hit the mitts, you know, you think I hit the mitts with somebody you think you got somebody around to get the mitts",2098.6600000000003,2104.26,40,Mike_Tyson
441, I was gonna ready to go to Freddy's gym,2104.26,2106.26,12,Mike_Tyson
442," Freddy Roach. Yeah, and then um",2106.6600000000003,2108.6600000000003,11,Mike_Tyson
443, I said they had,2110.02,2112.02,6,Mike_Tyson
444, Rafael and I thought let me check about and it was he was just perfect,2113.06,2117.38,17,Mike_Tyson
445, Is he near you? Does he live near you or something?,2118.1800000000003,2120.42,15,Mike_Tyson
446, He lives in Laguna. I'm in Newport,2120.5,2122.58,13,Mike_Tyson
447," What is another laguna close enough? Yeah, that's close. That's real close. So he's there. I believe in um",2124.58,2130.98,30,Mike_Tyson
448," Yeah, he's a great trainer. We just came from Vegas instead. We just um",2131.54,2135.3,20,Mike_Tyson
449," Just hanging out, you know, had to go someplace and um, he's just um",2136.02,2140.02,20,Mike_Tyson
450," Cool cool before I met him before the um pandemic, but that's what I mean we came before pandemic",2140.9,2147.14,23,Mike_Tyson
451, And vague it's the remap I guess at the um one of the UFC fights,2147.94,2151.7,19,Mike_Tyson
452," And then I met him over here, and I was saying I wanted to miss him and that's how",2152.3399999999997,2155.3799999999997,23,Mike_Tyson
453, We um,2156.42,2157.7799999999997,4,Mike_Tyson
454, Got back together. He's a great man like a good person. No the reason why,2157.7799999999997,2162.2599999999998,20,Mike_Tyson
455, I kept nothing to say because he was awesome with the myth because he put so much peace and love and stuff to the family,2163.14,2169.7,27,Mike_Tyson
456," He's a man. This is images. Yeah, it's awesome. Yeah, he's got great energy. He's being loved",2170.58,2176.3399999999997,29,Mike_Tyson
457, Like in the MMA world and all by all the people that he trains with everyone loves,2176.98,2180.7400000000002,19,Mike_Tyson
458, You can't find a person to say a bad word about that man,2181.94,2184.02,16,Mike_Tyson
459, And he's a very good trainer and he's he also was a guy like I was that style that hot that shootbox style,2185.1400000000003,2191.1400000000003,28,Mike_Tyson
460," They were very aggressive and I was like oh, that actually makes sense him and you know, yeah",2191.46,2195.6200000000003,22,Mike_Tyson
461, When we do drills the drills are what's going on with no we hitting the myths,2195.7000000000003,2199.7000000000003,19,Mike_Tyson
462," Is no use hey hit them in pop pop pop it's boom. We're moving. It's like that. Yeah, I'm hot",2200.42,2205.54,30,Mike_Tyson
463," Yeah, hot beating hard breathing and we just working at it",2206.42,2210.1000000000004,14,Mike_Tyson
464," Yeah, I'm watching and I'm saying this is it's interesting because he's doing he's got you doing a lot of like side to side and angles",2210.7400000000002,2217.3,34,Mike_Tyson
465, I do eight Mac eight rounds on the bag and I do four rounds with me in the moment,2218.26,2221.7000000000003,21,Mike_Tyson
466," Oh, you see that hot book says that bag where what was that bag was that was that even really workout? Yeah",2222.1800000000003,2227.54,26,Mike_Tyson
467," You know, he said with that really even a workout with what was that the warm me up for this? What was that about?",2228.02,2232.82,29,Mike_Tyson
468, You don't even know that existed after you get the four five so when you go from April when you first start doing it again to now,2232.9,2238.9,30,Mike_Tyson
469, How much better do you feel?,2239.38,2241.38,9,Mike_Tyson
470, less than that,2241.38,2243.38,5,Mike_Tyson
471," That was just a joke at the beginning, you know right now. It's really",2243.86,2247.6200000000003,19,Mike_Tyson
472, Perkin up,2248.26,2249.94,5,Mike_Tyson
473," It feels like real training. Yeah, it does is taking that deep breath",2250.02,2253.86,17,Mike_Tyson
474, Do you feel like you could train as hard as you did back when you were in your prime?,2256.9,2261.7000000000003,22,Mike_Tyson
475," Well, listen, um, you have a tape here. Don't you?",2261.9399999999996,2263.9399999999996,18,Mike_Tyson
476, Is there a film that someone do you have a film of my tape with me hitting the myths in my prime and see me hitting the myths now?,2265.14,2271.62,32,Mike_Tyson
477, I bet we do,2271.8599999999997,2273.8599999999997,6,Mike_Tyson
478," Hit the myth in 88 let me hit the myth from last weekend. You tell me no, listen, I'll tell you you were fucking fantastic",2274.66,2281.22,31,Mike_Tyson
479," That's what's interesting about it. Wow. That's me. Look at this. Yeah, it's just that more endurance back then",2281.2999999999997,2286.98,30,Mike_Tyson
480," than that, but now I'm catching up. Well, that's what it's interesting about it",2286.98,2291.14,22,Mike_Tyson
481, It's not like watching an old fighter that has lost it that's just trying to compete,2291.14,2295.3,20,Mike_Tyson
482," It's like watching an old fighter regain those old skills like you look great, man. That's what's crazy about it",2295.38,2301.86,27,Mike_Tyson
483, I'm just gonna work on this and work off it and keep working on it and see what it's goes,2301.86,2305.86,24,Mike_Tyson
484, It's so exciting. I love it. I love it when I announce the,2306.7400000000002,2310.66,18,Mike_Tyson
485, I'm not listening. This is um Johnny Ryan the guy that works with us and arrows and stuff,2310.9,2315.46,22,Mike_Tyson
486, When we announced the fights he got um we got in 2.5 billion hits,2316.02,2322.66,18,Mike_Tyson
487," I'm serious. I believe it. I believe it. No, this is gonna be a huge fight",2324.9,2328.9,23,Mike_Tyson
488, I mean this fight is probably gonna be one of the biggest fights of all time,2329.3,2331.78,18,Mike_Tyson
489, It turns a pay-per-view and turns a people buying it and watching it and turns and turns in great video turns of helping people as well,2331.86,2338.1,32,Mike_Tyson
490, Of Roy and you training together. There's a compilation,2338.7400000000002,2343.14,13,Mike_Tyson
491, It's pretty much like for my speed and my guy damn feel my mother knows that they speed that up and my wife today,2343.62,2348.8199999999997,27,Mike_Tyson
492, That's a nod. I think they did not that's um,2348.98,2352.02,15,Mike_Tyson
493," the electrician oh the uh the yeah, brother electrical muscular stimulation shit. Yeah",2352.9,2359.06,18,Mike_Tyson
494," No, it doesn't look like it's sped up. It looks like you still have a speed. That's what it looks like",2360.02,2364.02,30,Mike_Tyson
495, That's what's so exciting about it. What a king's MMA shirt on. Yeah,2364.02,2367.62,20,Mike_Tyson
496, That's so exciting,2367.94,2369.94,6,Mike_Tyson
497," It's so exciting, man. It really is I'm",2370.9,2373.7,14,Mike_Tyson
498," I'm a hundred percent into this and I can't wait for the fight to go down. It's gonna be November 18th now, right?",2374.58,2379.7,32,Mike_Tyson
499," Um, believe that 28 28 28",2380.1,2382.62,9,Mike_Tyson
500," Oh, there's enough time for fans and everybody and things gonna be home and they'll be able to view it",2383.06,2387.06,25,Mike_Tyson
501, For the holidays and just be able to help more people and more people that view it,2387.54,2391.7799999999997,19,Mike_Tyson
502, This is so exciting man,2392.5,2394.02,7,Mike_Tyson
503," No, are you doing weightlifting? Are you doing any swimming like what are the kind of",2394.1,2398.2599999999998,21,Mike_Tyson
504, When that shop commercial that was only some,2399.46,2401.86,10,Mike_Tyson
505, stuff and um we don't a little way to get a lot of raps and just doing a lot of,2402.98,2408.34,24,Mike_Tyson
506," So you have a strength and conditioning coach Brad row. Okay, so he's doing yeah, yeah, Brad row",2408.58,2414.34,25,Mike_Tyson
507, I've no I heard that name before weightlifting champ change chain weightlifting champs and all that stuff,2414.42,2420.2599999999998,23,Mike_Tyson
508," And um, he's just an awesome person to be it's kicking butt and how many days a week you doing strength conditioning",2420.9,2426.34,27,Mike_Tyson
509, Along with your running and then from one 20 to Friday. I think we do Saturdays too. I think I'm bored. Let's just go Saturday,2426.6600000000003,2432.6600000000003,33,Mike_Tyson
510, Wow,2432.9,2434.0200000000004,3,Mike_Tyson
511," How good is it feel to get back at shape again, man and to look great. Hey, it feels awesome",2434.0200000000004,2438.42,25,Mike_Tyson
512, But it's listen to nothing easier about it. You know getting in shape is ease not easy. It's just,2438.42,2444.0200000000004,25,Mike_Tyson
513," It's continuous stuff. It's yeah, it's consistency. There it is. They go big old brad",2444.6600000000003,2449.7000000000003,25,Mike_Tyson
514, So,2450.42,2452.42,3,Mike_Tyson
515," How the fuck did they talk you any getting in the ocean with sharks? What was that all about listen? Um, I don't know how they did this",2452.42,2459.0600000000004,34,Mike_Tyson
516, The money wasn't really that great,2460.1000000000004,2462.1000000000004,9,Mike_Tyson
517," You know, and I'm sorry shock world. It was guys",2463.0600000000004,2466.9,15,Mike_Tyson
518, underpaid me and,2467.5400000000004,2469.5400000000004,6,Mike_Tyson
519, They had had me out there. I was there and um,2472.1800000000003,2474.5800000000004,14,Mike_Tyson
520, It was really interesting man,2476.42,2478.42,7,Mike_Tyson
521," It was really interesting. I'm just saying how did these guys get me in here? Yeah, I was wondering the same thing",2478.42,2484.82,28,Mike_Tyson
522, And little Dana don't even do me fell. I don't find one Mike the fail,2485.14,2488.58,20,Mike_Tyson
523," The tonic Mike do a couple of games with these guys, and I'm saying thanks a lot, then you really like me",2488.82,2493.14,28,Mike_Tyson
524, Dana really like me. I'm saying they were I didn't really care about me,2494.02,2497.7000000000003,19,Mike_Tyson
525, He's ever get the fire. I don't want to see my fire. I want to see Mike go fuck with some sharks,2498.26,2502.26,28,Mike_Tyson
526," Yeah, I would I would say fighting is probably safer",2503.14,2505.3,13,Mike_Tyson
527, Ha ha ha,2505.38,2506.9,5,Mike_Tyson
528," You're Dana didn't want you to fight right yeah, but they want me to go with sharks though",2507.1400000000003,2511.6200000000003,23,Mike_Tyson
529," Why didn't he want you to fight did you talk about it? No, no, I you see he has never seen it totally seen and watch me",2514.9,2520.7400000000002,33,Mike_Tyson
530, Once you saw you then he changed his mind. Yeah,2521.0600000000004,2523.94,13,Mike_Tyson
531, Once I think when someone sees the dedication that you have that you're actually fit and you're actually moving fast,2524.82,2529.7000000000003,24,Mike_Tyson
532, And you actually can compete at a very high level. I used to have to realize that um,2530.1800000000003,2533.86,21,Mike_Tyson
533, I'm gonna go to Russian. I like that no more. I got to move around. I got to do it in a different way,2534.82,2538.26,30,Mike_Tyson
534, Cuz I tried to go in in the first time spot and it was disaster,2538.34,2541.1400000000003,17,Mike_Tyson
535, So I went in there thanking you to my head moving and things went the way I wanted,2541.1400000000003,2545.3,20,Mike_Tyson
536, How long in training was the first time you sparred,2545.54,2547.54,13,Mike_Tyson
537, Fifth time I bought 15 years first time you sparred in 15 years and how many months in the training was that from from you started in April,2548.7400000000002,2555.6200000000003,31,Mike_Tyson
538, So like when did you start sparring? The really boxing stuff,2555.78,2558.02,15,Mike_Tyson
539, Box boxing stuff is when I did that stuff with um,2558.5,2561.7,13,Mike_Tyson
540," The blind stuff of Rafael first time right, but but I'm being me first sparring first sparring rounds",2562.98,2568.1,24,Mike_Tyson
541," Yeah, it was really weird and stuff, but I realized when I was getting hit boom boom boom",2568.42,2572.9,22,Mike_Tyson
542, I get hit a couple of times. I didn't go and what the fuck am I doing? I said wait I belong here,2572.9,2577.54,28,Mike_Tyson
543," Ah it brought it back. Yeah, I said I belong here. I got rock boom boom boom",2577.86,2582.42,22,Mike_Tyson
544, I got rock and I hooked the ring and boom,2582.66,2584.66,12,Mike_Tyson
545," I said whoa my name panic. I said well, I belong here",2585.14,2588.1,16,Mike_Tyson
546," Wow, I belong here. So I move in and throw it down to him. I said whoa I belong here",2588.8199999999997,2592.5,25,Mike_Tyson
547," Nice, I never said what the fuck am I doing this shit is crazy. It just never happened never happened",2593.2999999999997,2598.2599999999998,24,Mike_Tyson
548, That I was expecting that you're expecting the what the fuck am I doing?,2598.58,2601.94,18,Mike_Tyson
549, Fuck this shit hey hey stop fuck this shit nigga. I ain't doing this shit,2602.5,2606.18,19,Mike_Tyson
550," But um, that's what I was expecting really bad. That's it whoa boom on boom boom",2606.74,2611.06,22,Mike_Tyson
551," Well, I belong then you felt it and you readjusted the first thing I said I said whoa, I belong here",2611.86,2616.9,27,Mike_Tyson
552, Nice how long did it take before you start feeling comfortable sparring the next time I spard again really yeah,2618.74,2625.2999999999997,24,Mike_Tyson
553, So the next time you spard again,2626.74,2628.74,10,Mike_Tyson
554, You just could get back into the mindset of what it's like to be competing and moving with another person,2628.74,2634.02,23,Mike_Tyson
555," Yeah, and you can't go for the kill because you know not your body's not moving for the kill now",2634.02,2638.82,25,Mike_Tyson
556," You gotta have you have to develop the relation. Oh, this is gonna be interesting when you hear this",2638.9,2643.2200000000003,23,Mike_Tyson
557, And if I'd probably just understand that more as he gets older you have to develop,2644.26,2647.78,19,Mike_Tyson
558, We're queen a relationship with your mind in your body. Mm-hmm. Your legs go here before your body's ready to go with it,2648.26,2654.82,31,Mike_Tyson
559," Right, they have to um they have to sync up. Yeah, that's a sync up now. You have to talk to hey before we're like",2655.54,2660.9,33,Mike_Tyson
560, We mean we mean before they go to it being being being now. Hey man. Let's move here. Let's move here,2660.9,2664.9,28,Mike_Tyson
561, Right to talk you lose that tenth of a second. Mm-hmm. You talk to yourself. Right. You're doing instantly,2665.14,2670.42,28,Mike_Tyson
562, So do you think eventually you'll get back to automatic,2670.9,2673.7000000000003,13,Mike_Tyson
563," Well, we're gonna see yeah, I like that. Yeah. Yeah, I'd like that too",2674.82,2678.9,23,Mike_Tyson
564," It's exciting though, man. It's very exciting to see you sparring again to see all that",2681.06,2685.06,23,Mike_Tyson
565," Um, when I when you sparring are you uh sparring technically or you sparring hard like how it's fun um",2685.78,2692.26,27,Mike_Tyson
566, Um,2692.42,2693.6200000000003,3,Mike_Tyson
567, The first time I went back to fire I tried to go all out and that was just after us,2694.42,2697.6200000000003,22,Mike_Tyson
568, I'm a body with it wasn't listening,2698.26,2700.9,11,Mike_Tyson
569," Right, right, and so I had like you said I had to develop that relationship",2700.9,2704.6600000000003,19,Mike_Tyson
570, And the second time I spored that was but that was so much better. Yeah. Yeah. Yeah. I wasn't rushing and try to hurt nobody,2705.78,2712.1000000000004,33,Mike_Tyson
571, Kill nobody. We just trying to get work,2712.1800000000003,2714.26,11,Mike_Tyson
572," Yeah, just get working. Yeah, and how often each part of week um when we go back to spawn like spawn every day",2715.3,2721.38,28,Mike_Tyson
573," Really everything yeah, the more you do it the better it is right the more your timing is",2722.1,2726.82,21,Mike_Tyson
574, But you feel what do you thoughts on like some people think that you could spark too much and you leave too much in the gym,2726.9,2731.86,28,Mike_Tyson
575, Because you get hit too much in camp,2731.86,2733.86,10,Mike_Tyson
576," Well, that's the whole thing you learn in camp not to get hit. Mm-hmm",2734.34,2737.38,21,Mike_Tyson
577, That's the art of boxing learning not to get hit in the fight and you have to do that by trying to get in the gym,2737.38,2742.98,29,Mike_Tyson
578," Yeah, most seriously and avoiding that and then in terms of the fight",2743.2200000000003,2747.38,16,Mike_Tyson
579, So you shouldn't be in the gym saying I've been hit too much because you shouldn't get hit because that should be the objective of,2747.62,2753.38,30,Mike_Tyson
580, Fighting not to get hit as much as you believe you are,2753.94,2757.06,14,Mike_Tyson
581, What do you say to a fighter that sees themselves getting hit too much though in sparring?,2757.62,2761.54,21,Mike_Tyson
582, Do you tell them to take some time off or do you say you know know what I say?,2761.78,2765.46,22,Mike_Tyson
583, I try to teach him how not to avoid those punches and,2765.54,2768.7400000000002,14,Mike_Tyson
584, If he doesn't I don't really want to have much to do with somebody that I don't want to be involved with somebody getting hit and they get hurt and,2769.78,2776.58,35,Mike_Tyson
585," Right like that. Well, I know you were doing a lot of",2776.66,2779.46,16,Mike_Tyson
586," coaching of just even little small sessions with different fighters and yeah, there's a bunch of stuff on the internet",2780.2599999999998,2786.02,24,Mike_Tyson
587," If you have if did you think about doing that like in the future like no, no, not at this moment",2786.2599999999998,2790.5,25,Mike_Tyson
588, It just takes a really special position. They take the special person to do that,2790.5,2794.02,18,Mike_Tyson
589, You gotta be a mother father like kite dress a dietitian. It's just so many hats,2794.02,2799.7,22,Mike_Tyson
590, You have to wear and be in a trainer a good trainer true trainer to yourself in your fight,2799.7,2804.8199999999997,21,Mike_Tyson
591, This is just a lot of hats that's really overwhelming for me and my personality,2804.82,2808.98,18,Mike_Tyson
592, I totally can understand that but I would also imagine that in your mind,2809.54,2813.1400000000003,16,Mike_Tyson
593, There's some knowledge that I would love to see passed on to other fighters in a way like a trainer only a trainer can do,2813.46,2819.94,28,Mike_Tyson
594," Yeah, I'm the kind of guy you want to know from me? You gotta learn from me",2820.02,2822.6600000000003,22,Mike_Tyson
595, Just let me talk to you as something because I'm not like cuz of course we'll go,2822.6600000000003,2826.82,21,Mike_Tyson
596, Because we never get tired answering questions,2827.2200000000003,2829.38,9,Mike_Tyson
597, Some of my son asked me so I said why do you guys have something because that's the way I was for cuss,2829.94,2834.02,27,Mike_Tyson
598, You know but I'm not cuss cuss would never get he would love to answer all my questions because the cuss wanted the,2834.42,2839.86,29,Mike_Tyson
599, The perception that he knew everything you should listen to him and take his advice because he knew everything,2840.42,2845.86,21,Mike_Tyson
600," Yeah, you know, that's what it's like if you was his friend you always came to him for advice",2846.58,2850.5,25,Mike_Tyson
601, He always wanted to fight wanted to give his advice and let you know that he was a superior thinker and that you should come to him and,2850.58,2856.58,31,Mike_Tyson
602, His family a problem. That's just what he was,2856.82,2858.9,13,Mike_Tyson
603," You know, do you think everything back on your life like your life with cuss and this the story the origin story is almost like a movie",2859.62,2868.5,31,Mike_Tyson
604," It's almost no no no, let me tell you what happened man. I'm in spa fit detention for boys",2868.5,2873.78,25,Mike_Tyson
605, And my mom I lead they showed the movie the greatest it's like 77 76 from 11 you they played I lead and then,2875.3,2881.7000000000003,27,Mike_Tyson
606, I lead walked in then talk to the kittens and I saw him I saw everybody going crazy,2882.26,2886.5,20,Mike_Tyson
607, I said want to be like him and from there I go upstate New York,2886.5,2890.26,18,Mike_Tyson
608, There's a guy that used to be a professional boxer named Bobby stew it mr. Stewit taught me how to box and,2890.66,2896.66,27,Mike_Tyson
609, Eventually say I wanted to do she's he took me up stand my custom model. This is all in a couple of months since I seen that lead,2897.54,2903.54,32,Mike_Tyson
610, And now I'm trading to be a boxer crazy,2904.66,2907.14,12,Mike_Tyson
611," But it's anywhere 13 right no, it's um",2908.26,2910.98,13,Mike_Tyson
612, I would think I was 13. Yeah,2912.82,2914.74,10,Mike_Tyson
613, Look that's like a movie. It's no. I knew I was gonna be successful,2915.2999999999997,2920.5,20,Mike_Tyson
614, I knew everything was gonna go right now. I knew I knew it was in my blood,2921.62,2924.9799999999996,20,Mike_Tyson
615," I was only kid, but I say I want to be like that guy and then you started working",2925.3799999999997,2929.2999999999997,22,Mike_Tyson
616, In the search and I'm gonna listen not listen not even,2930.66,2933.7,14,Mike_Tyson
617, Not even three or four months after that. So I lead to boom boom boom boom boom. I met him. I mean one place. I had a fight,2934.5,2940.58,34,Mike_Tyson
618, Trying to stab guy and I did with a pencil or something,2941.54,2944.18,14,Mike_Tyson
619, I go from there and I go over to this bad place come on with this college,2944.34,2949.22,19,Mike_Tyson
620, That's where Bobby stewit because he's a fight and he had to take care of these all the staff their big strumming because they have to take care of these,2949.22,2955.7799999999997,36,Mike_Tyson
621," Very interesting kids, you know like um",2957.06,2959.2999999999997,10,Mike_Tyson
622," I'm a side who kid these are kids, but we're dead wild",2960.34,2963.2999999999997,17,Mike_Tyson
623, and so,2964.42,2966.2599999999998,4,Mike_Tyson
624, That's the job we're in the while we're in the bad college the lock-up college,2966.2599999999998,2969.94,22,Mike_Tyson
625, Edward and so um we have the bad remedy just to create the kid college because the lockdown,2970.1,2975.78,20,Mike_Tyson
626, No one can go outside like we they got to be handcuffed when they leave the cottage and stuff and so,2975.78,2981.86,24,Mike_Tyson
627, That's where I've I've gotten my tutelage. That's where I learned to go to school,2982.5,2987.2200000000003,24,Mike_Tyson
628, That's why I've learned everything in this bad boy place. This place where all the bad kids at and,2987.2200000000003,2991.86,24,Mike_Tyson
629, Since they had to have extreme kind of God's dear security. Mr. stew with a professional boxer,2993.06,2998.34,22,Mike_Tyson
630, And he's with teach the kids how to box the day behaved himself and got them certain level,2998.98,3003.2200000000003,21,Mike_Tyson
631, And which you can go back there and box and guys were coming back to their dome,3003.78,3008.1800000000003,19,Mike_Tyson
632, I was locked I was in the level the gold because I just got there so they put me in the back to lock you up to,3008.1800000000003,3012.98,29,Mike_Tyson
633, They um this people kind of person you also they put you in the group and I see these guys coming back with a eyes,3013.86,3019.78,27,Mike_Tyson
634, But the teeth knocked out the ribs for but they were happy that last time on this,3019.86,3024.34,19,Mike_Tyson
635," Yo, you know, yeah, man, we do what's got them and I see a what's going on in what's happening",3024.34,3028.82,29,Mike_Tyson
636, It's the only famous to still with boxing and mr. Stewart and stuff and that happy was bleeding to knock down,3028.82,3035.06,25,Mike_Tyson
637, But they were happy and it was in through the ass and I said I wanted to do that too,3035.46,3038.7400000000002,22,Mike_Tyson
638, I wanted to be tough and so mr. Stewart I talked to me. They want to teach me,3038.7400000000002,3042.1800000000003,22,Mike_Tyson
639, So I started cleaning and being real nice kids everybody,3042.58,3045.38,12,Mike_Tyson
640, I wanted to learn how to box all the kids were happy and he started teaching me how to box,3045.46,3049.7000000000003,22,Mike_Tyson
641, It's it's crazy that you met cussed to because out of all the people that you can meet no one was better at the psychological,3050.66,3056.5,31,Mike_Tyson
642," Oh, I would never been the champ if I wasn't from cussed because um he put stuff in my mind",3056.5,3062.02,26,Mike_Tyson
643, I thought thinking about myself being these people visualized myself being I don't know great or somebody,3062.02,3068.02,21,Mike_Tyson
644, I've never done that in my life,3068.02,3070.02,10,Mike_Tyson
645, I've never heard not even in the ghetto somebody say this,3070.58,3073.14,14,Mike_Tyson
646, Like that's why he's great like when I'm talking about like at home. That's why he's incredible,3073.9399999999996,3077.8599999999997,25,Mike_Tyson
647, So why is he incredible? I don't think he's that incredible. Why shouldn't you have that?,3078.34,3083.46,24,Mike_Tyson
648, Why should he have that and not you I've never heard my say that to me,3083.46,3086.42,19,Mike_Tyson
649, Because was a master at the psychological off master like you just you would hear him talk about things,3088.42,3094.98,21,Mike_Tyson
650, Just reading the things that he's written about about the psychology of fighting. He was the perfect guy for you,3094.98,3100.34,24,Mike_Tyson
651, It was almost like the stars alive. That's what I'm talking about. Yeah,3100.34,3103.38,19,Mike_Tyson
652, It's really is like a movie it really is like it all lined up and plus,3104.34,3108.82,19,Mike_Tyson
653, Physically you were so unusual you were so unusual so gifted I mean even when you know,3109.46,3114.58,20,Mike_Tyson
654, I told him that he can't be too small,3114.58,3117.38,12,Mike_Tyson
655," No, I'm just gonna know in a while he can be too short cut it's a small you got it to 25 to 30",3118.98,3125.2200000000003,29,Mike_Tyson
656," Well, obviously they were wrong big time, but it was also you you might have been short but",3127.7000000000003,3133.1400000000003,22,Mike_Tyson
657, You you have the best style and cuss developed that with you the best style to deal with the fact that you were shorter,3133.62,3140.82,27,Mike_Tyson
658," The bobbin and the weave in the constant pressure exactly, but I believe from",3140.82,3144.1,19,Mike_Tyson
659, style is,3145.06,3146.58,4,Mike_Tyson
660, relevant I believe it's the,3146.58,3148.42,8,Mike_Tyson
661, The morale behind the style,3149.06,3151.06,7,Mike_Tyson
662, Mm-hmm. I think success and fighting in life is about desire and the will yeah,3151.38,3156.9,20,Mike_Tyson
663, How bad do you want it that we're dying for,3157.46,3159.7000000000003,13,Mike_Tyson
664, That's the true greatness is the willingness to die. So this thing worth greatness,3160.4199999999996,3164.98,18,Mike_Tyson
665, The mindset that he instilled in you and the way he gave you the tools in order to think about things in a way that,3165.9399999999996,3173.2999999999997,28,Mike_Tyson
666," That fueled that mindset. Yeah, but that doesn't do good in the real world though",3173.62,3177.2999999999997,20,Mike_Tyson
667, It's really it's really disaster,3178.02,3180.02,9,Mike_Tyson
