heading,content,start,end,tokens,title
685," So you want to protect, you want to give life a chance.",2018.12,2021.72,16,Neil_WHO
686," So you want to not only heat Mars, you want to find a way to block the ultraviolet light",2021.72,2025.8799999999999,24,Neil_WHO
687, coming from the sun.,2025.8799999999999,2026.8799999999999,7,Neil_WHO
688," So you need some mechanism if not ozone or it just live underground, for example.",2026.8799999999999,2032.3999999999999,19,Neil_WHO
689," And so I don't think we should think of the idea as a literal thing, but just it's a",2032.4,2040.48,24,Neil_WHO
690, general principle of what you want to accomplish on Mars in doing so.,2040.48,2045.1200000000001,16,Neil_WHO
691, So you want to warm it.,2045.1200000000001,2046.16,9,Neil_WHO
692, You want to protect what could be the future of biochemistry and then you seed it and then,2046.16,2053.8,21,Neil_WHO
693, you wait.,2053.8,2054.8,5,Neil_WHO
694, You don't want to wait too long.,2054.8,2055.8,11,Neil_WHO
695, You want it to speed it up if you could.,2055.8,2057.8,13,Neil_WHO
696, And then you terraform Mars.,2057.8,2060.2400000000002,9,Neil_WHO
697," SpaceX has, I visited him a couple of times.",2060.24,2062.4799999999996,13,Neil_WHO
698, He's got a mug you can buy there.,2062.4799999999996,2064.56,12,Neil_WHO
699, Then it has Mars on it.,2064.56,2066.12,9,Neil_WHO
700, Okay.,2066.12,2067.12,4,Neil_WHO
701, And then you put hot liquid in it and Mars turns to an arable blue green marble.,2067.12,2074.8399999999997,21,Neil_WHO
702," So yes, very good.",2074.8399999999997,2076.16,8,Neil_WHO
703," And it doesn't tell you that when you, so I got a Mars mug, you know, and you show it",2076.16,2079.7999999999997,26,Neil_WHO
704," off and oh my gosh, what did that happen?",2079.7999999999997,2082.24,13,Neil_WHO
705," It's an earth mug, but it doesn't look like earth.",2082.24,2084.7999999999997,16,Neil_WHO
706, There's a lot of people that go on.,2084.7999999999997,2086.8399999999997,12,Neil_WHO
707," Also, we think there's a lot of water that was once on Mars, which is a certainty.",2087.48,2093.76,23,Neil_WHO
708, We think it's just sitting below in a permafrost.,2093.76,2096.6400000000003,16,Neil_WHO
709, So you wouldn't have to bring water to Mars.,2096.6400000000003,2099.6000000000004,13,Neil_WHO
710," By the way, in the really distant future, you can just redirect a comet and get all the",2099.6000000000004,2102.96,22,Neil_WHO
711, water you need.,2102.96,2103.96,6,Neil_WHO
712, But how far distance is that?,2103.96,2105.6400000000003,9,Neil_WHO
713," The comet's everywhere, dude.",2105.6400000000003,2106.96,9,Neil_WHO
714, We're in a shooting gallery.,2106.96,2107.96,9,Neil_WHO
715," Yeah, that's not what I asked.",2107.96,2108.96,11,Neil_WHO
716," Oh, how far away do you think it is before we could redirect our way in time?",2108.96,2113.32,21,Neil_WHO
717, Yes.,2113.32,2114.32,4,Neil_WHO
718," Okay, sorry.",2114.32,2115.32,6,Neil_WHO
719," Oh, my gosh.",2115.32,2119.6800000000003,7,Neil_WHO
720," We know how to do it, but there's no real incentive.",2119.6800000000003,2122.76,16,Neil_WHO
721," So there's no engineering, funded engineering plan to do it, but we know how to do it on",2122.76,2127.0800000000004,23,Neil_WHO
722, paper.,2127.0800000000004,2128.0800000000004,4,Neil_WHO
723, We know how to do it in a conceivable way?,2128.0800000000004,2129.6800000000003,14,Neil_WHO
724," Oh, yeah.",2129.6800000000003,2130.6800000000003,6,Neil_WHO
725," So first of all, it happens without us, because we are in the shooting path of countless",2130.6800000000003,2138.1200000000003,21,Neil_WHO
726, thousands of asteroids and comets.,2138.1200000000003,2140.44,9,Neil_WHO
727, So what you would do is you'd find one that's headed close to us anyway in the seventh,2140.44,2145.7200000000003,22,Neil_WHO
728, orbit down the line or the hundredth orbit down the line.,2145.7200000000003,2148.76,15,Neil_WHO
729, And then you'd slightly deflect it in such a way that it would then collide with Mars,2148.76,2154.48,20,Neil_WHO
730, or even Earth if you wanted.,2154.48,2156.28,9,Neil_WHO
731, If Earth needed some more fresh water.,2156.28,2158.48,10,Neil_WHO
732," Yeah, I heard that there's a possibility.",2158.48,2160.08,12,Neil_WHO
733, But it's a state.,2160.08,2161.08,8,Neil_WHO
734," The problem is, if something really big that would fill lakes, whether that collided with",2161.08,2165.92,20,Neil_WHO
735," Earth, that would just be bad for life on Earth.",2165.92,2168.36,14,Neil_WHO
736, It's a spontaneous deposit of energy that can change the climate and do it.,2168.36,2172.36,18,Neil_WHO
737, So you want to do that on a planet that you're trying to terraform.,2172.36,2175.1200000000003,19,Neil_WHO
738, Isn't that the speculation of how water got here in the first place?,2175.1200000000003,2178.32,17,Neil_WHO
739," So if the jury's still out on that, there's their tags in the oceans in the water molecule",2178.32,2185.48,23,Neil_WHO
740, that tell you that the water must have come from more than one source.,2185.48,2189.6,17,Neil_WHO
741, So that's what's confusing things.,2189.6,2191.44,10,Neil_WHO
742, We want it to be a simple thing.,2191.44,2192.44,11,Neil_WHO
743, It all came by comets or it all came from inside the Earth through volcanoes.,2192.44,2196.6400000000003,19,Neil_WHO
744, volcanoes emit lakes and historically lakes and oceans worth of water just out of their,2196.64,2206.8799999999997,17,Neil_WHO
745, Calderas.,2206.8799999999997,2209.12,6,Neil_WHO
746," So the problem is, as we say in science, overdetermined.",2209.12,2212.16,17,Neil_WHO
747, There's plenty of comets to have delivered all the water.,2212.16,2214.24,15,Neil_WHO
748, There's plenty of water that could have come out of volcanoes to give us all the water.,2214.24,2219.8399999999997,21,Neil_WHO
749," But in the oceans, it's clearly a mixture.",2219.8399999999997,2222.52,13,Neil_WHO
750, And so the final word is still out on that.,2222.52,2225.7599999999998,13,Neil_WHO
751, What do you think about what's going on now with the protesting of the building of this,2225.76,2229.96,20,Neil_WHO
752, largest and latest telescope?,2229.96,2232.2400000000002,7,Neil_WHO
753," Yes, the TMT 30-meter telescope, which should be the largest ever by far of any kind of",2232.2400000000002,2240.44,24,Neil_WHO
754, telescope.,2240.44,2241.44,4,Neil_WHO
755, The history of astronomy is one where bigger telescopes become bigger buckets to collect,2241.44,2248.2400000000002,16,Neil_WHO
756, light.,2248.2400000000002,2249.2400000000002,4,Neil_WHO
757, That's the only telescopes today are the same as telescopes when they were invented.,2249.2400000000002,2253.1600000000003,18,Neil_WHO
758, They're just bigger.,2253.1600000000003,2254.48,7,Neil_WHO
759, The principle behind them is bigger because what they're doing is simple.,2254.48,2258.64,16,Neil_WHO
760, All you're trying to do is get as much light as possible.,2258.64,2260.56,16,Neil_WHO
761," And the more light you get, the dimmer is the object you can detect and the farther away",2260.56,2265.82,22,Neil_WHO
762, is the object you can see.,2265.82,2268.92,9,Neil_WHO
763," And so for every generation of new large telescopes that have been built, it has increased",2268.92,2276.16,19,Neil_WHO
764, and deepened our understanding of our place in the universe.,2276.16,2279.8,14,Neil_WHO
765, So that's just the background.,2279.8,2282.28,9,Neil_WHO
766, The proposal is for a 30-meter telescope largest ever on the big island of Hawaii in,2282.28,2289.7400000000002,20,Neil_WHO
767, Montague where there are other telescopes there.,2289.7400000000002,2293.1600000000003,11,Neil_WHO
768," That's where the Keck is, right?",2293.1600000000003,2294.1600000000003,12,Neil_WHO
769," Yeah, I think where the Keck is, I think they cited it in a place that sort of tucked",2294.1600000000003,2299.6000000000004,24,Neil_WHO
770, behind most sight lines to it.,2299.6000000000004,2302.6000000000004,9,Neil_WHO
771, But that's not so much what's important here.,2302.6000000000004,2305.2000000000003,13,Neil_WHO
772, It's that a native Hawaiians from what I've read view the mountain as a sacred place.,2305.2000000000003,2311.6000000000004,22,Neil_WHO
773," And so to put a telescope, yet another telescope there becomes sort of invasion of sacred land.",2311.6,2321.8399999999997,21,Neil_WHO
774," And so yeah, there's a standoff last I looked.",2321.8399999999997,2326.3199999999997,15,Neil_WHO
775," I mean, people protesting in the streets.",2326.3199999999997,2328.96,11,Neil_WHO
776," And there's some native Hawaiians who embrace this because it means jobs, high quality jobs,",2328.96,2335.68,21,Neil_WHO
777," engineering jobs because you got to build it, you got to maintain it.",2335.68,2338.48,17,Neil_WHO
778, There's an entire supportive infrastructure for that that means jobs.,2338.48,2344.36,14,Neil_WHO
779, And it's done in collaboration with the University of Hawaii.,2344.36,2348.66,14,Neil_WHO
780, And all the other telescopes are partnered with the University of Hawaii where people are,2348.66,2353.28,17,Neil_WHO
781, educated there.,2353.28,2354.28,5,Neil_WHO
782," And so at the end of the day, you have to ask, well, how are you going to make decisions",2354.28,2360.64,25,Neil_WHO
783, going forward?,2360.64,2361.64,5,Neil_WHO
784, Are you going to make them democratically?,2361.64,2363.56,11,Neil_WHO
785, Then you take a vote.,2363.56,2364.88,8,Neil_WHO
786, Do you want the natives to be the deciders of their own fate?,2364.88,2370.8,17,Neil_WHO
787, And is that democratic?,2370.8,2371.8,7,Neil_WHO
788," Okay, so in the natives vote, okay?",2371.8,2374.88,12,Neil_WHO
789, Or is it the few people who are protesting?,2374.88,2376.96,12,Neil_WHO
790, Do they win the day?,2376.96,2378.44,8,Neil_WHO
791," I mean, it's complicated.",2378.44,2380.12,9,Neil_WHO
792," And it's very, there's a lot of nuanced issues going on there.",2380.12,2384.56,18,Neil_WHO
793, There's a branch of thinking that the United States government and normal municipal leaders,2384.56,2391.96,17,Neil_WHO
794, have no authority over it.,2391.96,2394.56,8,Neil_WHO
795, There's some who claim that this is native Hawaiian property that does not belong to any,2394.56,2400.4,19,Neil_WHO
796, municipal entity of the US government.,2400.4,2402.2799999999997,9,Neil_WHO
797," So therefore, even state representatives have no say.",2402.2799999999997,2406.08,12,Neil_WHO
798, Right?,2406.08,2407.08,4,Neil_WHO
799," So there's a lot going on there, okay?",2407.08,2410.0,13,Neil_WHO
800," But if I were to weigh in, this is how I would do so, okay?",2410.0,2415.0,20,Neil_WHO
801," I would say first, I think what should happen is, I don't know if they even have, if",2415.0,2423.6,24,Neil_WHO
802," the infrastructure, I don't know how the system is set up.",2423.6,2426.68,16,Neil_WHO
803," But if they could set it up this way, if the mountain is viewed as sacred by the natives,",2426.68,2433.7999999999997,23,Neil_WHO
804," the natives should have entire say of what happens to the mountain, okay?",2433.7999999999997,2438.7999999999997,17,Neil_WHO
805, That's how I think that should be.,2438.7999999999997,2440.08,11,Neil_WHO
806," So now, what you want to make sure is that whatever decision gets made and voted upon by",2440.08,2446.48,21,Neil_WHO
807," the natives, that is fully informed.",2446.48,2449.7999999999997,10,Neil_WHO
808, You don't want to vote being misinformed or under informed.,2449.7999999999997,2453.0,15,Neil_WHO
809," In any election, let alone whether you're voting for a telescope on your sacred mountain,",2453.0,2457.32,20,Neil_WHO
810, okay?,2457.32,2458.32,4,Neil_WHO
811," Otherwise, you're voting out of nowhere, right?",2458.32,2460.44,13,Neil_WHO
812, You're not influencing your future based on partial information and decisions based on,2460.44,2465.72,16,Neil_WHO
813," partial information are bad decisions no matter what, okay?",2465.72,2469.16,13,Neil_WHO
814," So I would say, hold a vote with the natives and make sure everybody's fully informed.",2469.16,2475.92,21,Neil_WHO
815," And here's a bit of information I just want to add to the information, okay?",2475.92,2482.96,20,Neil_WHO
816, You know what we do as astrophysicists.,2482.96,2485.84,14,Neil_WHO
817, We study the universe rather passively at that.,2485.84,2491.2400000000002,12,Neil_WHO
818, We sit there at the end of a telescope and wait for light to reach us.,2491.2400000000002,2495.68,19,Neil_WHO
819, It's not a petri dish where we stir it or heat it or freeze it or crack it or we're just,2495.68,2501.44,26,Neil_WHO
820," kind of there, communing with the cosmos.",2501.44,2506.36,12,Neil_WHO
821, My PhD thesis was significantly fed by data that I obtained from mountain tops at telescopes.,2506.36,2513.6800000000003,19,Neil_WHO
822," I've got my data from mountains in Chile, Cetertololo and it employed all the natives, the",2513.6800000000003,2521.84,25,Neil_WHO
823, local people.,2521.84,2522.8,5,Neil_WHO
824, That's another telescope.,2522.8,2525.28,7,Neil_WHO
825, So there's all these telescopes that all have specific access points to the universe.,2525.28,2532.2400000000002,18,Neil_WHO
826, They're not all asking the same questions.,2532.2400000000002,2534.6400000000003,11,Neil_WHO
827, And so it's the collection of all the data that gives us the complete understanding of,2534.64,2538.24,19,Neil_WHO
828, what we think is a complete understanding of the universe.,2538.24,2540.8799999999997,13,Neil_WHO
829, So what we do is try to understand our place in the universe.,2540.8799999999997,2547.04,16,Neil_WHO
830, And all I'm going to say is that if you have power over what happens on that mountain,2547.04,2554.56,21,Neil_WHO
831," and it's sacred to you because whatever that is, it is something important to you and",2554.56,2564.6,20,Neil_WHO
832," your sense of your understanding of your place in this world, that's would be spiritual",2564.6,2571.16,19,Neil_WHO
833, significance.,2571.16,2572.24,4,Neil_WHO
834, I can tell you that what we learn as astrophysicists from those mountain tops gives us a deeper understanding,2572.24,2589.3199999999997,25,Neil_WHO
835, of who and what we are in this universe.,2589.3199999999997,2592.7999999999997,12,Neil_WHO
836," So I would say that whatever is your concept of God, be it the creator of the universe,",2592.8,2601.44,22,Neil_WHO
837," the spirit energy that pervades all of space and time, whatever is your concept, the discoveries",2601.44,2607.6400000000003,22,Neil_WHO
838, of astrophysicists bring you closer to it.,2607.6400000000003,2616.52,14,Neil_WHO
839, I get your perspective.,2616.52,2618.1200000000003,7,Neil_WHO
840, Let me be the opposing view.,2618.1200000000003,2621.5600000000004,9,Neil_WHO
841, They feel...,2621.5600000000004,2622.5600000000004,5,Neil_WHO
842, I'm not trying to...,2623.36,2624.32,8,Neil_WHO
843," No, I know you don't.",2624.32,2625.32,10,Neil_WHO
844, This is just information.,2625.32,2626.32,7,Neil_WHO
845, I'm putting...,2626.32,2627.32,6,Neil_WHO
846, This is information and I walk out of the room and then you all vote.,2627.32,2630.7599999999998,18,Neil_WHO
847, I'm not...,2630.7599999999998,2631.7599999999998,6,Neil_WHO
848, We believe in democracy here and majority rules.,2631.7599999999998,2634.24,11,Neil_WHO
849, That's kind of a good thing.,2634.24,2635.44,10,Neil_WHO
850, It's kind of worked.,2635.44,2637.56,8,Neil_WHO
851," But if it's not majority rules, I don't know how they're going to make decisions.",2637.56,2640.32,22,Neil_WHO
852, But let's say invent a future where the natives vote.,2640.32,2644.6,14,Neil_WHO
853," If they vote, I want to make sure they heard what I just said and now take control of your",2644.6,2650.7999999999997,23,Neil_WHO
854, own fate.,2650.7999999999997,2651.7999999999997,5,Neil_WHO
855, I just don't think they care.,2651.8,2653.36,10,Neil_WHO
856, I think they've decided that that's a sacred space and they don't want anybody doing anything,2653.36,2657.48,21,Neil_WHO
857, to it.,2657.48,2658.48,5,Neil_WHO
858, Then that's their decision.,2658.48,2659.48,8,Neil_WHO
859, They're decision.,2659.48,2660.48,6,Neil_WHO
860, You think that's okay?,2660.48,2661.48,8,Neil_WHO
861, I don't judge people's...,2661.48,2665.48,9,Neil_WHO
862, But if you wanted to make a convincing appeal to them.,2665.48,2668.5600000000004,14,Neil_WHO
863," No, all I would say is what I just told you.",2668.5600000000004,2670.6000000000004,15,Neil_WHO
864, That's it.,2670.6000000000004,2671.6000000000004,6,Neil_WHO
865, That is all I would tell them.,2671.6000000000004,2673.1600000000003,10,Neil_WHO
866," And when they vote, I want them to understand that fact.",2673.1600000000003,2677.6400000000003,15,Neil_WHO
867," I could take it one step further and say, mountain tops, because of the access they give",2677.64,2684.24,21,Neil_WHO
868," astrophysicists and by proxy us all to the universe, are sacred places to scientists.",2684.24,2695.24,22,Neil_WHO
869, Okay?,2695.24,2696.24,4,Neil_WHO
870," Now, it's not sacred in a religious sense, but it's sacred in a...",2696.24,2701.8799999999997,20,Neil_WHO
871," In terms of a pathway to knowing and understanding who and what we are in this universe, we place",2701.88,2709.2400000000002,22,Neil_WHO
872, great value on that.,2709.2400000000002,2712.6,7,Neil_WHO
873, But it's not our land.,2712.6,2713.6,9,Neil_WHO
874, It's...,2713.6,2714.6,5,Neil_WHO
875," So specifically, these things have taken place.",2714.6,2716.36,11,Neil_WHO
876, Your opinions didn't come to Hawaii and find legions of scientists they're conducting experiments.,2716.36,2722.2000000000003,20,Neil_WHO
877, Okay?,2722.2000000000003,2723.2000000000003,4,Neil_WHO
878, They found native peoples governing themselves.,2723.2000000000003,2726.8,9,Neil_WHO
879, So that's that.,2726.8,2727.8,7,Neil_WHO
880," And in consequence, if it gets voted down and that's permanent and there's no way around",2727.8,2732.0800000000004,21,Neil_WHO
881," that, that telescope is still going to be built.",2732.0800000000004,2735.6400000000003,13,Neil_WHO
882, It just won't be built in Hawaii.,2735.6400000000003,2737.0,11,Neil_WHO
883," Well, where will it be built?",2737.0,2738.0,10,Neil_WHO
884, They'll have to be built on mountain tops?,2738.0,2740.0,12,Neil_WHO
885," Yeah, so there are other mountain tops.",2740.0,2741.0,11,Neil_WHO
886," An elevation issue, right?",2741.0,2742.0,8,Neil_WHO
887," Yeah, you want to be above, you know, schmutzie clouds and haze and...",2742.0,2747.76,23,Neil_WHO
888, You want to dry environments so there's less rain.,2747.76,2750.88,13,Neil_WHO
889, I went to the clouds.,2750.88,2751.88,8,Neil_WHO
890, You visited.,2751.88,2752.88,5,Neil_WHO
891," Yeah, very good.",2752.88,2753.88,7,Neil_WHO
892," Like more than 10 years ago, the first time.",2753.88,2757.96,13,Neil_WHO
893, And it was...,2757.96,2759.56,6,Neil_WHO
894, I got very fortunate.,2759.56,2760.88,7,Neil_WHO
895, It was a night where the moon was not out.,2760.88,2762.96,13,Neil_WHO
896, Yes.,2762.96,2763.96,4,Neil_WHO
897, The moon is not this.,2763.96,2764.96,8,Neil_WHO
898, The astronomers' favorite thing.,2764.96,2766.48,8,Neil_WHO
899," Yeah, you want the darkest sky you can.",2766.48,2768.48,12,Neil_WHO
900, We were worried as we were driving up there that was really cloudy.,2768.48,2771.4,16,Neil_WHO
901, But we drove through the clouds.,2771.4,2773.0,9,Neil_WHO
902, We got to the top.,2773.0,2775.0,8,Neil_WHO
903, And we got to the observatory and it was the most amazing without telescopes.,2775.0,2779.36,18,Neil_WHO
904," There was telescopes there, but without telescopes.",2779.36,2781.84,11,Neil_WHO
905, It was the most amazing view of the sky I'd ever seen in my life.,2781.84,2786.56,19,Neil_WHO
906, And it changed my perspective of our place in the universe.,2786.56,2789.8,14,Neil_WHO
907, This is what we do.,2789.8,2790.8,8,Neil_WHO
908, We were on a spaceship.,2790.8,2793.04,8,Neil_WHO
909, Like we were flying through the universe because of the diffused lighting on the big,2793.04,2797.48,18,Neil_WHO
910, island because it's all set up so that it doesn't ruin what they're trying to accomplish,2797.48,2801.6000000000004,21,Neil_WHO
911, at the cat.,2801.6000000000004,2802.6000000000004,6,Neil_WHO
912, Mm-hmm.,2802.6000000000004,2803.6000000000004,6,Neil_WHO
913, When you went up there.,2803.6000000000004,2804.6000000000004,8,Neil_WHO
914, Minimized reflections in the wrong place.,2804.6000000000004,2805.6000000000004,11,Neil_WHO
915, It's amazing.,2805.6000000000004,2806.6000000000004,6,Neil_WHO
916," Not only that, if there was a moon out and you did ascend up through the clouds, the",2806.6000000000004,2811.2000000000003,22,Neil_WHO
917, moon light illuminates the clouds and you are an island in the middle of white cotton.,2811.2,2817.72,20,Neil_WHO
918, Yeah.,2817.72,2818.72,4,Neil_WHO
919, And you're not even connected to the earth.,2818.72,2820.52,12,Neil_WHO
920, It's what you imagine Mount Olympus would have been.,2820.52,2822.8799999999997,14,Neil_WHO
921, I've been up there for that when that happens.,2822.8799999999997,2824.64,13,Neil_WHO
922," With the gods up there and it's kind of, it's their place.",2824.64,2827.8799999999997,18,Neil_WHO
923, It's there.,2827.8799999999997,2828.8799999999997,6,Neil_WHO
924," So, so, yes.",2828.8799999999997,2832.04,8,Neil_WHO
925," And so any, my brethren, my fellow astrophysicists who have also observed from mountain tops, by",2832.04,2838.6,25,Neil_WHO
926," the way, it's becoming a lost art because, well, not, it's not lost, but it's becoming",2838.6,2842.96,26,Neil_WHO
927, something we don't do anymore.,2842.96,2844.44,9,Neil_WHO
928, Something called service observing.,2844.44,2846.2,7,Neil_WHO
929, Will you put in your observing program and it's handed to a technician at the telescope,2846.2,2851.12,19,Neil_WHO
930," who points the telescope, gets the data and sends it back to you.",2851.12,2854.44,17,Neil_WHO
931, So the next generation doesn't have the experience that my generation did because there was a pilgrimage,2854.44,2860.0,20,Neil_WHO
932, to the top of the mountain and you converted your life's path.,2860.0,2864.0,16,Neil_WHO
933, You converted your life's schedule to become nocturnal.,2864.0,2868.12,15,Neil_WHO
934," And in so doing, you, you know, this is the journey was long enough because you're in",2868.12,2873.3599999999997,23,Neil_WHO
935, the middle of nowhere.,2873.3599999999997,2874.3599999999997,7,Neil_WHO
936," Now you got to go nocturnal and by the time you're ready for this, you are communing with",2874.3599999999997,2878.24,26,Neil_WHO
937, the cosmos.,2878.24,2879.24,5,Neil_WHO
938," It is you, the detector, the telescope, and the universe.",2879.24,2886.64,16,Neil_WHO
939," And there's an eerie silence up there too because you don't hear any, the hum of maybe",2886.64,2891.7599999999998,23,Neil_WHO
940," the, the, the, the motor or the telescope, but that's it.",2891.7599999999998,2895.88,19,Neil_WHO
941," So all I'm saying is if they choose to not have it, the telescope will go somewhere else.",2896.28,2900.96,23,Neil_WHO
942, One of them is the Canary Islands.,2900.96,2902.36,11,Neil_WHO
943," These are also volcanic hill tops, not as high as, as Mount Akeia, as at 14,000 feet,",2902.36,2910.7200000000003,27,Neil_WHO
944, by the way.,2910.7200000000003,2911.7200000000003,6,Neil_WHO
945, I should have checked what temperature water boils at the top of Mount Akeia.,2911.7200000000003,2914.6,19,Neil_WHO
946, We could have rounded that story out.,2914.6,2917.32,10,Neil_WHO
947, But I think it's around 180 degrees actually.,2917.32,2921.6400000000003,12,Neil_WHO
948, I think I did actually calculate it one time.,2921.6400000000003,2923.52,12,Neil_WHO
949," So, so you'd find a mountaintop and we'll put it somewhere else and the data won't be",2923.92,2928.16,25,Neil_WHO
950, as good.,2928.16,2929.68,5,Neil_WHO
951, But that'll be a consequence of it and none of that will go to Hawaii.,2929.68,2933.44,19,Neil_WHO
952, How do you think that's going to get resolved though if you had a guess?,2933.44,2935.92,19,Neil_WHO
953, I don't know.,2935.92,2936.92,7,Neil_WHO
954," I, I, I just don't know.",2936.92,2941.92,12,Neil_WHO
955," A lot of people are against it, including Jason Mamoah, Aquaman's against it.",2941.92,2946.32,22,Neil_WHO
956," Oh, uh huh.",2946.32,2947.32,7,Neil_WHO
957, He's out there protesting.,2947.32,2948.8,8,Neil_WHO
958, Yeah.,2948.8,2949.8,4,Neil_WHO
959," And so when you get celebrity types to put the weight of their name behind it, it, it",2949.8,2952.8,22,Neil_WHO
960," magnifies the cause of others, even if they're in the minority.",2952.8,2956.92,17,Neil_WHO
961, No.,2956.92,2957.92,4,Neil_WHO
962," And so I, like I said, I think natives should, I, has everyone know who all the natives",2957.92,2963.96,24,Neil_WHO
963, are?,2963.96,2964.96,4,Neil_WHO
964," Is there, is there some listing so that they can all vote for this one thing?",2964.96,2967.88,20,Neil_WHO
965, You wouldn't want people voting who are not native.,2967.88,2970.0,13,Neil_WHO
966," If you're voting on whether it's so sacred, you don't want to put a telescope there.",2970.0,2973.32,23,Neil_WHO
967," You'd want people who have a, a, an indigenous, um, an indigenous, um, an indigenous, um,",2973.32,2982.32,27,Neil_WHO
968, concern for what goes on there and indigenous and reference to why is relative.,2982.96,2988.0800000000004,17,Neil_WHO
969," Every, every usage of the word indigenous is relative.",2988.28,2990.6800000000003,13,Neil_WHO
970," Yeah, especially with Hawaii because I mean, the only indigenous people are black people",2990.6800000000003,2995.1200000000003,18,Neil_WHO
971, in Africa.,2995.1200000000003,2996.1200000000003,5,Neil_WHO
972, Yeah.,2996.1200000000003,2997.1200000000003,4,Neil_WHO
973, Okay.,2997.1200000000003,2998.1200000000003,4,Neil_WHO
974," Because life, human life began in Africa.",2998.1200000000003,3000.7200000000003,11,Neil_WHO
975," You, everyone else traveled to where they were.",3000.7200000000003,3003.76,12,Neil_WHO
976," So, so native, it's, you set a time frame to declare what is native and what's not.",3003.76,3009.8,25,Neil_WHO
977," And a native, and it's, in its simplest form is, are you born there?",3009.8,3014.1200000000003,21,Neil_WHO
978, So I'm a native New Yorker.,3014.1200000000003,3015.2000000000003,11,Neil_WHO
979, I'm born there.,3015.2000000000003,3016.5600000000004,7,Neil_WHO
980, But I wasn't the original settler there.,3016.5600000000004,3018.84,12,Neil_WHO
981," I would, my species did not form on Manhattan Island.",3018.84,3023.4,14,Neil_WHO
982, So everybody traveled to where they are.,3023.4,3026.52,10,Neil_WHO
983, They just got there before the Europeans.,3026.52,3028.28,10,Neil_WHO
984, And so that has become the definition of indigenous art.,3028.28,3032.44,13,Neil_WHO
985," Were you there when the Europeans landed, then you're indigenous?",3032.44,3035.8,15,Neil_WHO
986," But to other life forms on that, on that rock, on that, uh, uh, uh, uh, uh, uh, Hawaii's",3035.8,3041.76,31,Neil_WHO
987," or volcanic, it's a volcanic, um, archipelago.",3041.76,3046.2400000000002,17,Neil_WHO
988," Um, you know how that happens, by the way?",3046.2400000000002,3048.7200000000003,14,Neil_WHO
989," You have all these multiple volcanoes in a string, in a string.",3048.7200000000003,3051.52,16,Neil_WHO
990, You ever wonder why?,3051.52,3053.76,7,Neil_WHO
991," How, how that happens?",3053.76,3054.76,8,Neil_WHO
992, Sure.,3054.76,3055.76,4,Neil_WHO
993," You, you did wonder where you do, you know, do you know why?",3055.76,3057.5600000000004,19,Neil_WHO
994," Oh, because there's a hotspot beneath Earth's crust.",3057.5600000000004,3061.4,15,Neil_WHO
995," And it's just sitting there, okay?",3061.4,3062.96,11,Neil_WHO
996," And when you're beneath Earth's crust, stuff doesn't move around the way it does on Earth's",3063.36,3066.32,23,Neil_WHO
997, crust.,3066.32,3067.32,4,Neil_WHO
998," Earth's crust shifts, okay?",3067.32,3069.12,9,Neil_WHO
999," So that hotspot, Gurgles up, makes a volcano, then the hotspot goes dormant, but the",3069.12,3074.4,26,Neil_WHO
1000," con, the, the shelf still drifts.",3074.4,3077.52,12,Neil_WHO
1001, You still have continental drift.,3077.52,3078.96,8,Neil_WHO
1002," So it drifts, then the hotspot says, time for me to gurgle again, and it gurgles up, now",3078.96,3082.6,30,Neil_WHO
1003, you get another volcano.,3082.6,3084.96,7,Neil_WHO
1004," And then it goes dormant, that volcano goes dormant, it shifts, you get another one.",3084.96,3089.12,23,Neil_WHO
1005," And the time you see a chain of islands, guaranteed they're made by volcanoes, over enough time",3089.12,3096.48,22,Neil_WHO
1006, for continental drift to it shifted the plates over the hotspot of Earth's mantle.,3096.48,3102.7799999999997,19,Neil_WHO
1007, So do you think what they're concerned with is the eventual spoiling of this beautiful,3102.7799999999997,3107.88,19,Neil_WHO
1008," natural resource that slowly, but surely people are putting up houses there and developments",3107.88,3114.3599999999997,17,Neil_WHO
1009, and all these different things.,3114.3599999999997,3116.0,8,Neil_WHO
1010," One of the scientists are saying, we need this sacred land because we're going to put",3116.0,3119.88,20,Neil_WHO
1011," a volcano and they're like, look, this is already a, I mean, we're going to put a telescope,",3119.88,3124.44,27,Neil_WHO
1012," there's already a telescope up here, enough.",3124.44,3126.8,12,Neil_WHO
1013," Do you think that's what it is, they're trying to halt the progress of civilization, or",3126.8,3130.96,22,Neil_WHO
1014," I mean, maybe progress is a bad word, the expansion of civilization.",3130.96,3135.48,17,Neil_WHO
1015," Yeah, I mean, let's go back.",3135.48,3139.4,12,Neil_WHO
1016, What did Teddy Roosevelt do?,3139.4,3140.64,8,Neil_WHO
1017," He said, we got to preserve these lands because they're beautiful.",3140.64,3144.04,16,Neil_WHO
1018," And by the way, he said that after he shot all his elephants and tigers and tigers,",3144.04,3148.44,21,Neil_WHO
1019, lions and tigers and bears.,3148.44,3149.7599999999998,8,Neil_WHO
1020," Yeah, I mean, I, I, I hail from a museum, the American Museum of Natural History, where",3149.7599999999998,3154.08,25,Neil_WHO
1021, he's the patron saint of that museum.,3154.08,3156.84,11,Neil_WHO
1022, What happened was he realizes how important this land is and how beautiful it is.,3156.84,3160.72,18,Neil_WHO
1023," And he's the, he's the patron saint of the national park system.",3160.72,3164.64,18,Neil_WHO
