heading,content,start,end,tokens,title
523, so,2313.04,2314.24,3,Elon
524, uh right now uh,2314.24,2316.24,6,Elon
525, The,2316.3999999999996,2317.4399999999996,3,Elon
526, Falcon 9 is the only reusable rocket out there,2317.4399999999996,2320.72,11,Elon
527, but but the the booster comes back in lands. I'm sure you've seen the videos,2321.2799999999997,2325.3599999999997,20,Elon
528, Uh and we get the nose cono fairing back but we do not get the upper stage back,2325.8399999999997,2329.12,22,Elon
529, so,2329.8399999999997,2331.8399999999997,3,Elon
530, That means that we have a minimum cost of,2332.56,2334.3999999999996,11,Elon
531, Building an upper stage um,2335.4399999999996,2337.4399999999996,7,Elon
532, You can think of like a two stage rocket of sort of like two airplanes like a big airplane and a small airplane,2337.6,2342.4799999999996,25,Elon
533, And we get bigger plane back with another small airplane,2343.44,2345.84,12,Elon
534," And so it's still cost a lot you know, so that upper stage is",2345.84,2349.6,18,Elon
535, You know at least 10 million dollars,2350.32,2352.32,9,Elon
536, um and then the,2352.32,2354.72,6,Elon
537, Degree of the the booster is not as reuse it is not as rapidly and completely reusable as we'd like in order the fairings,2354.72,2360.4,29,Elon
538, So you know our kind of,2360.96,2362.72,8,Elon
539, Minimum marginal cost not counting overhead for per flight is on the order of,2363.44,2368.32,18,Elon
540, 15,2369.52,2371.04,3,Elon
541, 20 million dollars maybe um so,2371.12,2373.6,8,Elon
542, That's that's extremely good for it's by far better than any rocket ever in history um,2375.68,2380.64,21,Elon
543, but,2381.68,2382.88,3,Elon
544, uh,2382.88,2383.68,3,Elon
545, With full and rapid reusability we can,2383.68,2385.68,10,Elon
546, Reduce the cost per ton to orbit by,2386.72,2389.04,11,Elon
547, Uh a factor of a hundred,2390.0,2392.0,8,Elon
548, But just think of it like um,2393.04,2395.04,9,Elon
549, Like imagine if you had an aircraft or something or a car,2395.36,2398.48,14,Elon
550," Oh yeah, and if you had to buy a new car every time you went for a drive",2399.28,2404.48,21,Elon
551, There'll be very expensive,2405.04,2406.72,7,Elon
552," Every silly frankly, but um",2406.72,2409.04,8,Elon
553, But you in fact you just refuel the car or recharge the car,2409.92,2412.72,16,Elon
554, And that's uh makes your trip,2413.52,2415.52,9,Elon
555, Like,2417.2,2418.48,3,Elon
556, I don't know a thousand times cheaper,2418.48,2420.48,10,Elon
557, So,2420.48,2421.92,3,Elon
558, It's the same for rockets uh if you,2421.92,2423.92,11,Elon
559, So it's very difficult to make this complex machine that can go to orbit,2424.88,2428.0,17,Elon
560, And so if you cannot reuse it and have to have to throw even any part of any significant part of it away that massively increases the cost,2428.64,2435.84,30,Elon
561, so,2436.7200000000003,2438.7200000000003,3,Elon
562, You know Starship and theory could do,2438.96,2440.96,10,Elon
563, A cost per launch of like a million maybe two million dollars or something like that um,2441.84,2447.2000000000003,19,Elon
564, And uh and put over a hundred tons in orbit,2448.4,2451.36,12,Elon
565," This is crazy. Yeah, so that's incredible. So you're saying like it's uh by far the biggest bang for the block is to make the fully reusable versus like",2452.32,2461.36,37,Elon
566, some kind of,2461.84,2462.96,5,Elon
567," Brilliant breakthrough into your ethical physics. Yeah, no, there's no there's no brilliant breaking up. There's no",2462.96,2468.48,26,Elon
568, It just meant you were gonna make the rocket reusable. This is this is an extremely difficult entering problem,2469.2000000000003,2472.88,22,Elon
569," Got it. Uh, but no new physics is required",2473.52,2475.52,13,Elon
570, I,2476.0,2478.0,3,Elon
571, Just brilliant engineering. Let me ask a slightly philosophical fun question,2478.0,2481.84,14,Elon
572," Gotta ask I know you're focused on getting to Mars, but once we're there on Mars. What do you what form of government?",2482.16,2488.32,30,Elon
573, economic system,2488.72,2490.72,4,Elon
574, Political system do you think would work best for an early civilization of humans?,2490.88,2496.24,17,Elon
575, Is do you I mean the interesting reason to talk about the stuff?,2497.2,2501.44,16,Elon
576, It also may helps people dream about the future. I know you're really focused about,2501.52,2505.84,19,Elon
577," The short term engineering dream, but it's like I don't know",2506.48,2509.36,16,Elon
578, There's something about imagining an actual civilization of Mars that gives people,2509.36,2513.04,15,Elon
579, So it really gives people hope well,2513.84,2515.68,9,Elon
580, It would be a new frontier and an opportunity to rethink the whole natural government,2515.76,2519.36,17,Elon
581, Just as was done in the creation of the United States,2519.6,2521.92,13,Elon
582, so uh,2522.7200000000003,2524.7200000000003,4,Elon
583," I mean, I would suggest um",2527.36,2529.36,9,Elon
584, having uh,2530.32,2532.32,4,Elon
585, Direct democracy like people vote directly on things as opposed to representative democracy. So,2533.1200000000003,2538.7200000000003,17,Elon
586, Uh representative democracy. I think is to uh subject to special interest and,2539.76,2545.36,16,Elon
587, You know a coercion of the politicians and that kind of thing um,2546.48,2550.32,16,Elon
588, So I'd recommend,2551.36,2553.36,6,Elon
589, That that those just,2555.36,2557.36,6,Elon
590, um,2558.32,2558.6400000000003,3,Elon
591, Direct democracy people vote on laws the population votes on laws themselves,2558.6400000000003,2562.1600000000003,14,Elon
592, And then the laws must be short enough that people can understand them,2562.6400000000003,2565.6,15,Elon
593," Yeah, and then like keeping a well-informed populist like really being transparent about all the information",2566.88,2572.1600000000003,23,Elon
594, But what they're voting for absolute transparency. Yeah,2572.2400000000002,2575.04,12,Elon
595, And not make it as annoying as those cookies we have to accept the,2575.52,2578.7200000000003,16,Elon
596, Accept cookies I go always like,2578.88,2580.7200000000003,8,Elon
597," You know, it's like always like a slight amount of trepidation when you click accept cookies like",2581.52,2585.6,24,Elon
598, Like feel as though there's like perhaps like a like a very tiny chance that'll open a portal to hell or something like that,2585.92,2591.44,28,Elon
599, Exactly,2592.3199999999997,2594.3199999999997,3,Elon
600, Why do they what why do they keep it? Why do you accept the what do they want with this cookie?,2594.3199999999997,2597.68,25,Elon
601, I like somebody got upset with accepting cookies or something somewhere,2598.7999999999997,2601.8399999999997,13,Elon
602, I mean who cares like,2602.16,2604.16,7,Elon
603, So annoying to keep keep accepting all these cookies me,2604.24,2607.2,12,Elon
604," This is just a great extent. Yes, you can have my damn cookie. I don't care. Whatever",2607.6,2611.6,24,Elon
605, He heard it from me on first he accepts all your damn cookies. Yeah,2612.3199999999997,2616.24,17,Elon
606, It's all asking me,2617.92,2619.92,7,Elon
607, annoying,2620.24,2621.44,3,Elon
608," Yeah, it's a one example of",2621.44,2623.68,10,Elon
609, implementation of a good idea done,2625.2799999999997,2627.6,8,Elon
610," Really horribly yeah, it's somebody who was like there's some good intentions of like",2629.2,2632.88,19,Elon
611," Privacy or whatever, but now everyone's just has to take accept cookies and it's now you know",2634.0,2638.56,23,Elon
612, You have billions of people who have to keep clicking accept cookie and super annoying,2638.64,2641.44,17,Elon
613, Then we just just accept the damn cookie. It's fine. There is like um,2642.4,2646.08,19,Elon
614, I think a fundamental problem that we're because we've not really had a major,2646.96,2650.88,18,Elon
615, Like a world war or something like that in a while and obviously we would would like to not have hold was,2652.24,2656.56,24,Elon
616, um,2656.88,2657.92,3,Elon
617, There's not been a cleansing function for rules and regulations,2657.92,2661.2,13,Elon
618, um,2661.7599999999998,2662.72,3,Elon
619, So wars did have,2662.72,2664.72,6,Elon
620, Some sort of lining in that there would be a,2664.9599999999996,2667.3599999999997,12,Elon
621, A reset on rules and regulations after a war. So all those one and two there were huge resets on rules and regulations,2667.8399999999997,2674.24,27,Elon
622, um,2674.72,2675.7599999999998,3,Elon
623, Now as if the society society does not have a war that and there's no cleansing function or garbage collection for rules and regulations,2675.7599999999998,2682.7999999999997,27,Elon
624, Then rules and regulations will accumulate every year because they're immortal. There's no actual,2682.7999999999997,2687.2799999999997,19,Elon
625," humans die, but the lowest owned",2687.9199999999996,2689.9199999999996,9,Elon
626, so,2690.3999999999996,2691.4399999999996,3,Elon
627, The we need a garbage collection function for rules and regulations that should not just be immortal,2691.44,2696.56,19,Elon
628, um,2697.04,2697.52,3,Elon
629, Because some of the rules and regulations that are put in place will be counterproductive,2697.52,2701.2000000000003,19,Elon
630," Uh done with good intentions, but counterproductive sometimes not done with good intentions. So",2701.6,2705.84,20,Elon
631," Um, if you just if rules and regulations is to accumulate every year um and get more and more of them",2707.12,2711.84,24,Elon
632, Then eventually you won't be able to do anything,2712.32,2714.8,12,Elon
633, You're just like golevard with you know tie down by thousands of little strings,2714.8,2718.88,19,Elon
634," and we hit we see that in um, you know",2719.6,2722.8,13,Elon
635, US and like basically all all economies that have been around for for a while,2724.32,2730.0,17,Elon
636, uh and and regulators and legislators,2730.7200000000003,2733.92,8,Elon
637," Create new rules and regulations every year, but they don't put effort into removing them",2734.48,2738.48,19,Elon
638, And I think that's very important that we put effort into removing rules and regulations,2738.7200000000003,2741.52,18,Elon
639, um,2742.48,2743.92,3,Elon
640, But it gets tough because you get special interests that then are dependent on like they they have a,2743.92,2748.08,21,Elon
641," You know, uh",2748.56,2749.84,6,Elon
642, Invested interest in that whatever rule and regulation and that they then they fight,2749.84,2753.2,17,Elon
643, To not get it removed,2754.0,2756.0,7,Elon
644, um,2756.3199999999997,2757.52,3,Elon
645," Yeah, so it i mean i guess the problem with the constitution is it's it's kind of like c",2757.52,2762.4,24,Elon
646, versus java because it doesn't have any garbage collection built in,2763.12,2766.64,15,Elon
647, I think there should be a i when you first said that the the metaphor of garbage collection,2766.72,2770.7999999999997,20,Elon
648," coding set point for the coding standpoint. Yeah, yeah",2771.2799999999997,2773.52,13,Elon
649, I it would be interesting interesting is the laws themselves kind of had a built-in,2773.92,2777.84,19,Elon
650, Thing where they kind of die after a while and somebody explicitly publicly defend them,2778.64,2783.2,17,Elon
651," Yeah, so that that's sort of it's not like somebody has to kill them. They kind of die themselves",2783.6,2787.36,25,Elon
652, They disappear. Yeah,2788.08,2790.08,6,Elon
653, um,2790.08,2791.6,3,Elon
654," Not the defend java or anything, but you know the c++, you know, you could also have great garbage collection and python and so on",2792.48,2799.36,32,Elon
655," Yeah, so yeah, something's got something needs to happen or or just thought the",2799.92,2805.2799999999997,19,Elon
656, Civilizations arteries arteries just harden over time,2805.28,2807.76,10,Elon
657, and and you can just get less and less done because there's just a rule against everything,2808.6400000000003,2812.96,20,Elon
658, so,2814.88,2816.32,3,Elon
659, So i think like i don't know for miles or whatever i'd say oh even for you,2816.32,2819.36,21,Elon
660, Obviously for earth as well like i think there should be an active,2819.36,2821.6800000000003,15,Elon
661, process for removing,2822.1600000000003,2824.0,5,Elon
662, rules and regulations and questioning their existence,2824.0,2826.1600000000003,9,Elon
663, just um,2827.1200000000003,2828.8,4,Elon
664, Like if we've got a function for creating rules and regulations because rules and regulations can also think of it's like they're like,2828.8,2833.92,28,Elon
665, software or lines of code for operating,2834.32,2836.64,9,Elon
666, Civilization. That's the rules and regulations um,2837.84,2840.32,12,Elon
667," So it's like we shouldn't have rules and regulations, but the you have your code accumulation, but no code removal",2841.2000000000003,2846.2400000000002,26,Elon
668, And so it just gets to become basically archaic blood wear after a while,2847.36,2852.08,18,Elon
669, um and then it's just it makes it hard for things to progress,2852.96,2857.2000000000003,16,Elon
670, So i don't know maybe mars you have like a,2857.92,2860.32,13,Elon
671, uh,2861.28,2861.76,3,Elon
672," You know any given law must have a sunset, you know and and uh and require active",2861.76,2867.1200000000003,20,Elon
673, voting to keep,2867.92,2869.6800000000003,5,Elon
674," Restorting to keep it up there, you know",2869.6800000000003,2871.6800000000003,13,Elon
675, um and i actually also say like,2871.6800000000003,2873.6800000000003,9,Elon
676, And these just i don't know recommendations of thoughts and,2874.0,2877.2000000000003,13,Elon
677, Ultimately will be up to the people on Mars to decide but,2878.32,2880.88,14,Elon
678, i think um,2882.0800000000004,2884.0800000000004,5,Elon
679, It should be easier to,2884.2400000000002,2886.0,7,Elon
680, Remove a law than to add one because of the just to overcome the inertia of laws,2886.0,2890.16,19,Elon
681, so,2890.72,2891.76,3,Elon
682, maybe it's like uh,2891.76,2893.76,7,Elon
683, For argument sake you need like say 60% vote to have a law take effect,2894.4,2899.2,18,Elon
684, But only a 40% vote to remove it,2899.76,2902.0,11,Elon
685, So let me be the guy you you posted a meme on twitter recently where there's this there's like a row of urinals,2903.44,2909.6,28,Elon
686, And guys just walks all the way across,2910.16,2912.4,10,Elon
687, And he tells you about crypto,2913.12,2915.12,8,Elon
688, So this is this i mean that's how to be so many times i think it maybe even literally uh yeah,2915.2,2920.56,24,Elon
689, Do you think technologically speaking there's any room for ideas of smart contracts that are so on,2921.8399999999997,2926.7999999999997,21,Elon
690, Because you mentioned laws,2927.2799999999997,2929.2799999999997,6,Elon
691, That's an interesting implement use of things like smart contracts to implement the laws by least government's function,2929.2799999999997,2935.7599999999998,22,Elon
692, Like something built on a theory more maybe,2937.2799999999997,2939.52,10,Elon
693, A dog coin that enables smart contracts somehow,2941.12,2944.24,10,Elon
694," I never quite understand this whole smart contracting um, you know",2944.72,2948.56,14,Elon
695, I mean,2949.9199999999996,2951.4399999999996,4,Elon
696, So i'm too downtown status smart contracts,2952.24,2954.24,10,Elon
697," Um, it's a good line",2954.72,2956.72,9,Elon
698, I mean my general approach to any kind of like deal or whatever is just make sure this clarity of understanding,2957.9199999999996,2963.6,23,Elon
699, That's the most important thing,2963.7599999999998,2965.7599999999998,8,Elon
700, And and just keep any kind of deal very very short and simple plain language,2965.8399999999997,2970.3199999999997,17,Elon
701, And just make sure everyone understands this is the deal. Everyone is it clear um and,2971.28,2976.8,19,Elon
702, uh,2977.52,2978.48,3,Elon
703, And then what are the consequences if various things don't happen um,2978.56,2981.52,15,Elon
704, But usually deal deals are um,2982.56,2984.88,8,Elon
705, You know business deals or whatever are a way too long and complex and overly layered and pointlessly,2985.92,2991.6800000000003,21,Elon
706, You mentioned that doge is the people's coin,2992.7200000000003,2996.1600000000003,12,Elon
707," Yeah, and you said that you were literally going space x may consider literally putting",2997.04,3003.2,18,Elon
708, Uh a doge coin on the moon,3003.8399999999997,3006.7999999999997,10,Elon
709, Is it is this something you're still considering um Mars perhaps,3007.52,3010.8799999999997,14,Elon
710," Uh, do you think there's some chance we've talked about political systems on Mars that uh doge coin is the",3011.7599999999998,3017.8399999999997,26,Elon
711, Official currency of Mars that's happening in the future,3018.64,3021.2,12,Elon
712," Well, I think Mars itself will need to have a different currency because you can't synchronize",3021.6,3028.96,21,Elon
713, Judas speed of light,3029.12,3031.12,6,Elon
714," Oh, not easily um, so must be completely stand alone from earth",3031.12,3034.64,16,Elon
715," Well, yeah, because the",3036.56,3038.56,8,Elon
716," Mars is at closest approach. It's four light minutes away roughly and then at first approach. Uh, it's roughly 20 light minutes away",3039.2799999999997,3046.64,30,Elon
717," Uh, maybe a little more um",3047.3599999999997,3049.3599999999997,9,Elon
718, So you can't really have something synchronizing,3050.08,3052.56,11,Elon
719, You know if you get if you've got a 20 minutes to be light issue if it's got a one minute blockchain,3052.7200000000003,3057.28,26,Elon
720," Yeah, it's not going to synchronize probably um",3057.84,3060.32,13,Elon
721," So Mars would would uh, I don't know if Mars would have a cryptocurrency as a thing, but probably seems likely",3061.2000000000003,3066.6400000000003,26,Elon
722," Um, but it would be some kind of localized thing on Mars um",3067.36,3070.48,16,Elon
723, And you let the people decide,3072.32,3074.8,8,Elon
724," Yeah, absolutely",3074.8,3076.8,5,Elon
725," Is that the future of Mars should be up to the Martians uh, yeah, so um",3076.88,3082.5600000000004,21,Elon
726, I think the cryptocurrency thing is an interesting,3084.2400000000002,3086.88,10,Elon
727, approach to,3088.1600000000003,3090.1600000000003,4,Elon
728, reducing the um,3090.1600000000003,3092.1600000000003,5,Elon
729, error in the,3093.6800000000003,3095.6800000000003,5,Elon
730, The database that is called money um,3095.76,3098.96,9,Elon
731," You know, I think I have a pretty deep understanding of the of what money actually is on a practical day-to-day basis",3101.2000000000003,3106.7200000000003,29,Elon
732, because of PayPal um,3106.8,3108.8,6,Elon
733," You know, I really got in deep there um",3110.0800000000004,3113.28,12,Elon
734, And right right now the money system actually for you have practical purposes is is really a bunch of uh heterogeneous,3115.2000000000003,3122.1600000000003,24,Elon
735, Mainframes running uh old cobalt,3123.36,3125.6000000000004,10,Elon
736," Okay, you mean literally that's literally literally what's happening in batch mode",3127.52,3131.44,17,Elon
737," Okay, in batch mode. Yeah, I putty the poor fastest you have to",3131.76,3136.88,19,Elon
738," maintain that code. Okay, that's a",3137.44,3139.76,11,Elon
739, That's a pain that's pain not even for trans coal mall. Yep. It's cobalt,3140.4,3144.7200000000003,23,Elon
740, Like and they stole the banks were still buying mainframes in 2021 and running ancient cobalt code,3145.52,3151.76,22,Elon
741," uh, and uh",3152.56,3154.56,6,Elon
742, You know the the federal service like probably even older than the but what the banks have and they have an old cobalt mainframe,3154.56,3160.8,29,Elon
743, And so now and and so the the the government effectively has editing privileges on the on the money database,3162.0,3168.4,22,Elon
744, And they use those editing privileges to um,3169.76,3172.48,10,Elon
745, Make more money when if they want,3173.44,3175.52,9,Elon
746, And this increases the error in the database that is money,3176.4,3179.44,13,Elon
747," So if I think money should really be viewed through the lens of information theory and uh, and so it's uh",3180.08,3186.56,25,Elon
748, You're kind of like uh like an internet connection like what's the bandwidth?,3187.2000000000003,3190.4,18,Elon
749," Uh, you know, total but rate what is the latency jutter",3190.56,3195.28,16,Elon
750, Pack a drop,3196.1600000000003,3197.36,5,Elon
751, You know,3197.6,3198.64,4,Elon
752, Errors in errors in network,3198.64,3200.64,8,Elon
753, communication,3200.88,3202.64,3,Elon
754," She's thinking money like that basically um, I think that's probably why we think that and and then say what what system",3202.7200000000003,3209.28,27,Elon
755, Uh from an information at 30 standpoint allows an economy to function the best,3210.1600000000003,3214.88,16,Elon
756," uh, and",3215.52,3217.52,5,Elon
757, you know,3218.2400000000002,3220.0,4,Elon
758, crypto is an attempt to reduce the,3220.08,3222.08,9,Elon
759, the error uh in,3222.88,3224.88,6,Elon
760, In in money that is contributed by uh governments,3226.8,3230.48,11,Elon
761, Deluting the money supply as basically a,3231.6,3234.56,10,Elon
762, pernicious for pernicious form of taxation,3234.96,3236.96,12,Elon
763, So both policy in terms of with inflation and actual like technological,3238.88,3244.32,14,Elon
764, cobalt like cryptocurrency takes us into the 21st century in terms of the actual,3244.8,3249.76,19,Elon
765, Systems that allow you to do the transaction to store wealth all those kinds of things,3250.2400000000002,3253.52,18,Elon
766, Like so just think of money as information people um often will think of money as having power in and of itself,3256.8,3262.4,24,Elon
767, um,3262.96,3264.0800000000004,3,Elon
768, It does not money is uh is information and it does not have power in and of itself,3264.0800000000004,3269.6000000000004,20,Elon
769, uh the like you're going to applying the physics,3270.4,3273.92,12,Elon
770, Tools of thinking about things in the limit is helpful if you are stranded on a tropical island um and uh,3274.48,3281.52,23,Elon
771, You have a trillion dollars useless,3283.2000000000003,3285.36,8,Elon
772, Because there's no there's no resource allocation money is a database resource allocation,3287.6000000000004,3292.0800000000004,17,Elon
773, But there's no resource to allocate except for self so money is useless um,3292.56,3297.04,17,Elon
774, Uh,3298.96,3300.96,3,Elon
775, If you're stranded on desert island with no food,3300.96,3303.84,12,Elon
776, You uh all the bitcoin in the world,3304.4,3306.8,10,Elon
777, will,3307.84,3309.84,3,Elon
778," Not stop you from starving yeah, so um",3309.84,3313.84,11,Elon
779, So like to just just think of money as as a,3316.0,3318.4,13,Elon
780, Database for resource allocation um across time and space and,3320.4,3325.28,13,Elon
781, And then what what what system,3326.2400000000002,3328.4,8,Elon
782, Uh it is what what in what form should that that,3329.52,3333.6800000000003,13,Elon
783, database what data system,3334.6400000000003,3336.6400000000003,6,Elon
784, What what what would be most effective now that there's a there is a fundamental issue with um say but coin and its current form,3336.96,3344.6400000000003,28,Elon
785, In that it's the transaction volume is very limited um and uh the,3346.0,3352.0,16,Elon
786, Latency the it's the latency for for probably confirmed transactions to is too long much longer than you'd like,3352.96,3359.36,24,Elon
787, So it's not it's actually not great from,3360.1600000000003,3362.48,12,Elon
788, um,3363.44,3363.76,3,Elon
789, Transaction volume standpoint or early latency standpoint um,3363.76,3367.44,11,Elon
790, So it is perhaps useful as,3369.12,3371.12,8,Elon
791, As to so to solve an aspect of the money database problem,3372.16,3375.92,14,Elon
792, uh,3376.48,3377.76,3,Elon
793, Which is the sort of store of wealth or an in accounting of,3377.76,3381.68,15,Elon
794, relative,3382.2400000000002,3383.28,3,Elon
795, obligations I suppose,3383.28,3385.28,5,Elon
796," Um, but it is not useful as a",3385.28,3387.6,11,Elon
797, currency as a day-to-day currency but people have proposed different technological solutions,3388.56,3393.2799999999997,18,Elon
798," Yeah, lightning network and the layer two technologies on top of that I mean it's it's all it seems to be all kind of a tradeoff",3394.3199999999997,3400.72,32,Elon
799, But the point is it's kind of brilliant to say that just think about it information think about what kind of database,3400.7999999999997,3406.16,25,Elon
800, What kind of infrastructure enables,3406.16,3407.92,7,Elon
801," Yeah, just like for your company um and you need to have some",3407.92,3412.56,16,Elon
802, Thing that it,3413.2799999999997,3414.7999999999997,5,Elon
803, allows for the efficient to to have efficient,3414.7999999999997,3418.16,10,Elon
804, Value ratios between products and services. So you've got this massive number of products and services. A need to,3418.72,3424.48,24,Elon
805, You can't just barter barter. It's like that would be extremely unwieldy,3425.36,3428.88,21,Elon
806, so you need something that gives you the,3429.68,3432.72,10,Elon
807, uh,3433.6,3435.6,3,Elon
808, A ratio of exchange between goods and services,3435.6,3439.04,10,Elon
809, um and and then i did something that allows you to,3439.68,3442.88,13,Elon
810, Shift obligations across time like debt debt and equity shift obligations across time. Then what does what does the best job of that?,3443.92,3451.2,27,Elon
811, um,3451.84,3453.2799999999997,3,Elon
812, Part of the reason why i think there's some um,3453.2799999999997,3455.68,13,Elon
813, Merit's doge coin even though it was obviously created as a joke,3456.0,3459.2,17,Elon
814, um,3459.92,3461.12,3,Elon
815, Is that it it actually does have a much higher,3461.12,3464.72,12,Elon
816, uh transaction volume capability than bitcoin,3465.44,3468.16,8,Elon
817, um,3468.8799999999997,3469.92,3,Elon
818, And the you know the cut the costs of doing a transaction the the the doge coin fee is is very low,3469.92,3475.7599999999998,25,Elon
819, Like right now if you want to do it a bitcoin transaction the price of doing that transaction is very high,3476.08,3480.48,23,Elon
820, So you could not use it effectively for most things,3480.56,3483.68,12,Elon
821, Um and in order nor could it even scale to a high volume um,3484.3999999999996,3487.6,16,Elon
822, Uh,3489.3599999999997,3491.3599999999997,3,Elon
823, And when bitcoin was you know started i guess one around 2008 or something like that um,3491.8399999999997,3496.48,19,Elon
824, The internet connections were much worse than the rj like order of magnitude,3497.44,3502.0,16,Elon
825, I mean it's there's the way way worse you know in 2008 so,3502.32,3507.04,17,Elon
826, So like having us you know a small uh block size or whatever is,3507.68,3512.08,16,Elon
827, You know and and along,3512.8,3514.64,7,Elon
828," Synchronization time is made sense in 2008, but to you know 2021 or fast forward 10 years it's like it's it's like",3514.64,3523.2,30,Elon
829," It's comically low, you know, it's uh",3524.16,3526.16,14,Elon
830, so,3527.04,3528.56,3,Elon
831, um,3528.72,3529.7599999999998,3,Elon
832, And i think there's some value to having a linear increase in the amount of currency that uh is generated um,3530.48,3538.8799999999997,24,Elon
833, So because some amount of the currency you'd like like if a if a if a currency is too deflationary or like uh or should say if if,3540.24,3548.48,33,Elon
834, If a if a currency is,3549.12,3551.12,8,Elon
835, expected to increase in value of time there's reluctance to spend it,3551.12,3554.2400000000002,16,Elon
836, Because they like oh i if i i'll just hold it not spend it because it's scarcity is increasing with time,3555.12,3560.56,25,Elon
837, So if i spend it now then i will regret spending it so i will just you know hold it,3560.64,3565.92,22,Elon
838, um,3566.88,3567.92,3,Elon
839, But if there's,3567.92,3569.36,6,Elon
840, Some delusion of the currency occurring over time that's that's more of an incentive to use it as a currency,3569.36,3573.84,25,Elon
841, so um those coins somewhat randomly has,3574.32,3577.2,9,Elon
842, uh a,3577.9199999999996,3579.9199999999996,4,Elon
843, um,3580.0,3581.2799999999997,3,Elon
844, Just if a fixed number of of sort of coins or hash strings that,3581.2799999999997,3586.64,16,Elon
845, uh,3587.52,3588.48,3,Elon
846," Or generate every year so there's there's some inflation, but it's not a percentage it based it's a it's so that the",3588.48,3594.08,30,Elon
847, It's a fixed number so the percentage of inflation will necessarily decline over time um,3594.72,3601.04,18,Elon
848, So it just i don't i'm not saying that it's like the ideal system for,3602.64,3606.7999999999997,20,Elon
849," A currency, but i think it actually is uh just fundamentally better than",3606.96,3610.8,16,Elon
850, Anything else i've seen just by accident,3612.0800000000004,3614.2400000000002,10,Elon
851, um so,3615.28,3616.4,4,Elon
852, i like i said um around 2008,3616.4,3618.96,9,Elon
853, so you're not uh,3619.76,3621.92,7,Elon
854, You know some people suggested you might be said to oh shina komodo you've previously said you're not,3621.92,3625.92,24,Elon
855, I'm gonna ask you're not for sure,3626.32,3628.1600000000003,11,Elon
856," No i'm sure would you tell us if you were yes, okay",3628.1600000000003,3630.88,16,Elon
857, uh,3631.44,3633.44,3,Elon
858, Do you think it's a feature of bug that he's anonymous or she or they,3633.44,3636.96,19,Elon
859, It's an interesting kind of quirk of human history that there is a particular technology that is a,3638.96,3643.92,22,Elon
860, Completely anonymous inventor,3644.56,3646.56,5,Elon
861, Or creator,3648.96,3650.96,4,Elon
862," Well, I mean you can you can look at the um evolution of ideas",3661.44,3667.6800000000003,17,Elon
863, um before the launch of bitcoin and,3669.2000000000003,3673.2000000000003,9,Elon
864, See who wrote,3674.48,3676.48,5,Elon
865, You know about those ideas um and then i like i don't know exactly i don't know who created but but coin for practical purposes,3677.6,3686.08,29,Elon
866, The evolution of ideas is is pretty clear before that and like it seems as though like nixabo,3686.88,3692.3199999999997,22,Elon
867, Probably more than anyone else,3693.36,3695.36,7,Elon
868, Responsible for the evolution of those ideas,3695.68,3697.68,10,Elon
869, So here he claims not to be so cut so so not commoto but,3698.16,3702.08,17,Elon
870, i'm not sure that's that's neither here nor there uh but he he seems to be the one more,3702.96,3707.7599999999998,24,Elon
871, Responsible for the ideas behind but quite anyone else,3707.7599999999998,3709.7599999999998,12,Elon
872, So it's not perhaps like singular figures aren't even as important as the,3710.88,3714.7999999999997,17,Elon
873," The figures involved in the evolution of ideas that led to a thing so yeah, yeah, it's you know",3715.36,3720.1600000000003,24,Elon
874," And most perhaps it's sad to think about history, but maybe most names would be forgotten anyway",3720.7200000000003,3726.48,21,Elon
875, What is the name anyway? It's a name name attached to an idea,3726.88,3730.48,17,Elon
876, What does it mean really? I think Shakespeare had a thing about roses and stuff whatever he said,3732.0800000000004,3736.96,21,Elon
877, Rose by any other name. It's well sweet,3737.2000000000003,3739.36,12,Elon
878, I,3740.32,3742.32,3,Elon
879, Got you on the quote Shakespeare. I feel I feel like I accomplished something today,3742.32,3746.2400000000002,18,Elon
880, Show like a pali to a summer stay,3746.88,3748.88,11,Elon
881, I'm gonna clip that out,3750.0,3752.0,8,Elon
882, Um no more tempered animal fair,3753.6800000000003,3755.6800000000003,9,Elon
883, Autopilot test a lot of,3758.88,3761.1200000000003,9,Elon
884, um,3764.08,3766.08,3,Elon
885, Does the autopilot has been through an incredible journey over the past six years,3766.16,3769.6,17,Elon
886, Or perhaps even longer in the minds of in your mind in the minds of many involved,3770.48,3774.96,19,Elon
887," Uh, I think that's where we first like connected really was the autopilot stuff autonomy and what's the whole journey was",3776.64,3782.88,27,Elon
888, Incredible to me to watch I was um,3783.36,3785.92,10,Elon
889, Because I knew well part of it as I was at MIT and I knew the difficulty of computer vision,3787.68,3792.64,22,Elon
890, And I knew the whole I had a lot of colleagues and friends about the DARPA challenge and you how difficult it is,3793.2,3797.92,26,Elon
891, And so there was a natural skepticism when I first drove a Tesla with uh the initial system based on mobile. I yeah,3798.4,3805.12,27,Elon
892, I thought there's no way,3805.2,3807.2,8,Elon
893, So first one I got in I thought there's no way this car could maintain,3807.44,3811.2799999999997,18,Elon
894, Um like staying in lane and create a comfortable experience,3812.48,3815.6,12,Elon
895, So my intuition initially was that the lane keeping problem is way too difficult to solve,3815.92,3821.12,18,Elon
896," Oh, thank you. Yeah, that's really easy. Yeah, well yeah",3821.7599999999998,3824.3199999999997,18,Elon
