heading,content,start,end,tokens,title
1891," Yeah, but I'm sure they've had bread and meat separately for a long time and it was kind of a burger on the same plate",7996.48,8001.92,30,Elon
1892, But somebody who actually combined them into the same thing,8002.24,8004.96,12,Elon
1893," Yeah, the bite and hold it make makes it convenient. It's a materials problem. Yeah, your hands don't get",8005.76,8011.28,27,Elon
1894," dirty and whatever. Yeah, it's",8012.32,8014.32,10,Elon
1895," Well, that is not what I would have guessed",8018.4,8020.4,12,Elon
1896," But everyone knows like you you like you if you order a cheeseburger, you know, where you're getting you know",8021.12,8024.64,26,Elon
1897, It's not like some obtuse like I wonder what I'll get you know,8024.64,8028.16,18,Elon
1898," You know, uh fries are I mean",8029.92,8032.4,10,Elon
1899, Great I mean that was a devil but fries are awesome um and uh,8033.04,8036.559999999999,16,Elon
1900," Yeah, pizza is incredible",8038.0,8040.0,7,Elon
1901," Food innovation doesn't get enough love. Yeah, I guess is what we're getting at",8041.12,8044.879999999999,20,Elon
1902, Great um,8045.759999999999,8047.759999999999,4,Elon
1903," Uh, what about the uh Matthew McConney Austinite here",8048.08,8051.28,15,Elon
1904, President Kennedy do you know how to put men on the moon yet? Now some though president Kennedy,8051.92,8056.719999999999,21,Elon
1905, Be a lot cooler if you did,8057.36,8059.36,9,Elon
1906, Pretty much sure six six or seven. That's,8060.24,8062.799999999999,12,Elon
1907, This is the last one. That's funny,8066.16,8069.2,11,Elon
1908," Someone drew a bunch of takes all over the walls, assisting chapel boys bathroom. Sure. I'll give it nine",8070.559999999999,8076.32,25,Elon
1909, It's super as it's really true,8076.88,8078.88,10,Elon
1910," All right, this is our highest ranking meme for today. I mean, it's true like how did they get away with that?",8079.36,8083.759999999999,29,Elon
1911, Lots of nakedness,8084.559999999999,8086.16,6,Elon
1912, I mean dick pics are I mean just something throughout history,8086.24,8089.12,13,Elon
1913," Uh as long as people can draw things, there's been a dick pic. It's the staple of human history. It's a staple",8089.76,8095.68,30,Elon
1914, Consistence throughout human history,8096.4,8098.4,8,Elon
1915, You you tweeted that you aspire to comedy your friends with Joe Rogan might you do a short stand-up comedy set at some point in the future,8098.4,8106.08,32,Elon
1916, Maybe um open for Joe something like that is that is that really stand-up actual just belong stand-up for long stand-up is that in there or is that I've never thought about that,8106.639999999999,8115.84,42,Elon
1917," Um, it's extremely difficult if at least that's what like Joe says in the comedian say",8116.8,8123.04,21,Elon
1918," Oh, I wonder if I could um I mean like one way to find out",8124.639999999999,8128.639999999999,18,Elon
1919," You know, I have done stand-up for friends just uh in prompt to",8129.44,8134.48,18,Elon
1920," You know, I'll get get on like a roof uh, and they",8135.76,8138.48,17,Elon
1921," They do laugh, but they're our friends too. So I don't know if if you got a caught, you know like a rumour strangers",8139.12,8145.12,32,Elon
1922," Are they gonna actually also fight a funny, but I could try",8145.2,8148.72,15,Elon
1923," See what happens. I think you'd learn something either way. Um, yeah, I kind of love",8149.84,8155.12,23,Elon
1924, Both the when you bomb and when when you do great just watching people how they deal with it,8156.48,8161.519999999999,21,Elon
1925, It's so it's so difficult. It's so you're so fragile,8161.92,8164.96,17,Elon
1926, Up there. It's just you and you you're thinking you're gonna be funny and when it completely falls flat,8165.84,8171.28,25,Elon
1927, It's just it's beautiful to see people deal with like that,8171.36,8174.719999999999,15,Elon
1928," Yeah, I might have enough material to do stand-up",8175.28,8177.28,14,Elon
1929, Night I've never thought about but I might have enough material um,8177.92,8181.679999999999,15,Elon
1930," I don't know like 15 minutes or something. Oh, yeah. Yeah. Do do a Netflix special",8183.519999999999,8187.92,23,Elon
1931, Netflix special sure,8188.719999999999,8190.719999999999,5,Elon
1932," Um, what's your favorite Rick and Morty concept?",8190.88,8193.84,14,Elon
1933, Just to spring that on you is there there's a lot of sort of scientific engineering ideas explored there,8195.119999999999,8199.76,22,Elon
1934, There's the favorite,8199.84,8201.76,6,Elon
1935," Butter robot. It's great. Uh, it's great show. Yeah, Rick and Morty's awesome",8201.76,8206.48,24,Elon
1936, Somebody that's exactly like you from an alternate dimension showed up there. You're on tusk,8207.12,8211.2,21,Elon
1937," Yeah, that's right. You voiced. Yeah, Rick and Morty suddenly explores a lot of interesting concepts",8212.0,8216.960000000001,24,Elon
1938," Uh, I like what's the favorite one I know that the butter robot certainly is uh",8218.24,8222.16,20,Elon
1939," You know, it's like it's certainly possible to have too much sentience in a device",8222.960000000001,8226.64,21,Elon
1940," Um, like you don't want to have your toast to be like",8227.279999999999,8229.519999999999,16,Elon
1941," As super genius toaster. It's gonna hate hate life because we'll just make this toast, but if",8230.32,8235.439999999999,24,Elon
1942," You know, it's like you don't want to have like super into out just stuck in a",8236.0,8238.24,22,Elon
1943," Very limited device um, do you think it's too easy from a if we're talk about from the engineering perspective of super intelligence like with Marvin the robot",8239.119999999999,8247.599999999999,33,Elon
1944, Like is it just it seems like it might be very easy to engineer just a depressed robot,8248.4,8253.439999999999,20,Elon
1945, I get it. It's not obvious to engineer an robot that's going to,8254.08,8257.84,18,Elon
1946, Find a fulfilling existence same as humans I suppose,8258.560000000001,8261.84,11,Elon
1947," but um, I wonder if that's like the default if you don't do a good job. I'm building a robot. It's going to be sad a lot",8262.800000000001,8270.800000000001,36,Elon
1948," Well, we can reprogram robots easier than we can reprogram humans",8272.640000000001,8276.4,16,Elon
1949, so,8278.08,8280.08,3,Elon
1950, I guess if you let it evolve without,8280.16,8282.24,10,Elon
1951," Tinkering then it might get to a sad uh, but you can change the optimization function and have it be a cheery robot",8283.039999999999,8290.0,29,Elon
1952," You uh, like I mentioned with with space sacks you give a lot of people hope and a lot of people look up to you millions of people look up to you",8292.88,8299.52,36,Elon
1953, If we think about young people in high school maybe in college,8300.32,8304.32,14,Elon
1954," um, what advice would you give to them about",8305.36,8308.16,12,Elon
1955," If they want to try to do something big in this world, they want to really have a big positive impact",8309.119999999999,8313.52,24,Elon
1956, What advice would you give them about their career maybe about life in general,8313.52,8317.44,16,Elon
1957," Try to be useful um, you know, do things that are useful to your fellow human beings to the world. It's very hard to be useful",8319.28,8327.6,32,Elon
1958, um,8328.4,8330.4,3,Elon
1959, Very hard,8331.119999999999,8332.8,4,Elon
1960," um, you know, are you contributing more than you",8332.8,8335.36,13,Elon
1961," consume, you know, like uh",8336.32,8338.32,9,Elon
1962, Like can you,8339.44,8341.12,5,Elon
1963, Try to have a positive net contribution to society um,8341.92,8345.92,12,Elon
1964, I think that's the thing to aim for you know not not to try to be sort of a leader for,8347.6,8352.0,24,Elon
1965, For the sake of being a leader or whatever um,8353.12,8355.12,12,Elon
1966, A lot of time with people who who you the a lot of time the people you want as leaders are other people who don't want to be leaders,8356.960000000001,8362.960000000001,32,Elon
1967, So,8363.359999999999,8365.359999999999,3,Elon
1968, um,8366.32,8368.32,3,Elon
1969, If you live a useful life,8369.279999999999,8371.279999999999,8,Elon
1970, That is a good life a life worth having lived um,8372.24,8377.439999999999,13,Elon
1971, You know and I'd like to say I would I would encourage people to,8378.4,8381.919999999998,17,Elon
1972, Use the mental tools of physics and apply them broadly in life,8384.0,8387.519999999999,14,Elon
1973, There are the best tools when you think about education and self-education. What do you recommend?,8388.16,8393.36,23,Elon
1974, There's so there's the university there's,8393.76,8395.76,11,Elon
1975, uh self-study,8396.960000000001,8398.960000000001,7,Elon
1976, There is uh hands-on sort of finding a company or a place or a set of people that do the thing you're passionate about and joining them as early as possible,8398.960000000001,8407.12,36,Elon
1977, um,8407.92,8408.960000000001,3,Elon
1978, There's uh taking a road trip across Europe for a few years and writing some poetry which uh which which trajectory do you suggest?,8408.960000000001,8416.32,28,Elon
1979, In terms of learning about how you can become useful as you mentioned how you can have the most positive impact,8418.08,8425.04,23,Elon
1980, What I'd encourage people to read a lot of books,8432.560000000001,8434.560000000001,13,Elon
1981, Just read like I mean basically try to ingest as much information as you can,8435.84,8440.640000000001,18,Elon
1982, Uh and try to also just develop a good general knowledge um,8442.48,8446.32,14,Elon
1983, So you so you at least have like a rough lay of the land of the the knowledge landscape,8447.279999999999,8452.88,21,Elon
1984, um like try to learn a little bit about a lot of things,8453.84,8456.8,15,Elon
1985, um because you might not know what you're really interested,8457.76,8459.76,13,Elon
1986, How would you know what you're really interested in if you at least aren't like doing it,8459.76,8463.119999999999,21,Elon
1987, peripheral exploration or broadly of,8463.92,8466.08,7,Elon
1988, of the knowledge landscape,8466.88,8469.279999999999,6,Elon
1989, um,8470.08,8471.36,3,Elon
1990, And you talk to people from different walks of life and different,8472.24,8475.44,14,Elon
1991, industries and professions and skills and actually,8476.8,8480.0,9,Elon
1992, archipagia's like just try to learn as much as possible,8480.0,8484.56,16,Elon
1993, Man's search for a meeting,8487.36,8489.36,8,Elon
1994, Isn't the whole thing a search for meaning?,8490.88,8492.56,12,Elon
1995," Is yeah, what's meeting a life and all you know",8493.76,8496.4,14,Elon
1996, But just generally like I said I would encourage people to read broadly um in many different subject areas um,8497.119999999999,8502.8,22,Elon
1997, and and and then try to find something where there's an overlap of your talents and,8503.759999999998,8510.08,19,Elon
1998, and what you're interested in so people may may be good at something but well they may have skill at a particular thing,8510.64,8516.32,26,Elon
1999, But they don't like doing it,8516.32,8518.32,9,Elon
2000, um,8518.32,8519.439999999999,3,Elon
2001, So you want to try to find a thing where you have your,8519.439999999999,8521.679999999998,15,Elon
2002, That's a good a good,8522.48,8524.16,8,Elon
2003, combination of of your of the things that you're inherently good at but you also like doing,8524.16,8529.599999999999,20,Elon
2004, um,8530.4,8532.4,3,Elon
2005, And reading is a super fast shortcut to to figure out which where are you both good at it you like doing it,8533.279999999999,8540.4,25,Elon
2006, And it will actually have positive impact,8540.8,8542.8,9,Elon
2007," Well, you got to learn about things somehow so reading",8543.199999999999,8545.76,13,Elon
2008, a broad range it's just really,8547.039999999999,8549.199999999999,9,Elon
2009, Read it,8550.16,8551.199999999999,4,Elon
2010, You know one point was that kid I I read through the encyclopedia,8551.199999999999,8555.52,17,Elon
2011, so,8556.32,8557.359999999999,3,Elon
2012, that's pretty helpful um,8557.359999999999,8559.039999999999,7,Elon
2013, and uh,8560.0,8561.52,4,Elon
2014, There's also things that didn't even exist in a whole lot so obviously and,8561.52,8564.48,18,Elon
2015, It's like as broad as it gets,8564.48,8566.0,10,Elon
2016, Encyclopedias were digestible I think uh you know whatever 40 years ago um,8566.0,8571.6,19,Elon
2017, so um,8572.640000000001,8574.640000000001,4,Elon
2018, You know read through the the condensed version of the encyclopedia Britannica I'd recommend that,8575.04,8579.68,22,Elon
2019, um you can always like skip subjects though you read a few paragraphs and you know you're not interested,8580.640000000001,8585.68,22,Elon
2020, Just jump to the next one,8585.68,8587.36,8,Elon
2021, So read the encyclopedia or scan skim skim through it um,8587.44,8592.400000000001,17,Elon
2022, And um,8594.960000000001,8596.960000000001,4,Elon
2023, But I you know put a lot of stock and certainly have a lot of respect for someone who puts in an honest day's work,8597.36,8603.04,28,Elon
2024, to do useful things,8603.76,8605.76,6,Elon
2025, and and just generally to have like a not a zero-sum mindset um or a like have have more of a,8606.0,8613.2,26,Elon
2026, Grow the pie mindset like the,8614.16,8616.16,8,Elon
2027, If you if you sort of say like when we see people like perhaps um including some very smart people,8618.0,8623.84,22,Elon
2028, Kind of taking an attitude of like like like like like doing things that seem like morally questionable,8625.2,8630.16,20,Elon
2029, It's often because they have at at a base sort of axiomatic level a zero-sum mindset,8630.880000000001,8636.320000000002,24,Elon
2030, Um and and they without realizing it they don't realize they have a zero-sum mindset,8637.2,8642.560000000001,21,Elon
2031, Or at least that they don't realize it consciously,8642.96,8644.96,12,Elon
2032," Um, and so if you have a zero-sum mindset then the only way to get ahead is by taking things from others",8645.519999999999,8649.92,28,Elon
2033, But if if it's like if if if the if the if the pie is fixed,8650.96,8654.64,19,Elon
2034, Then the only way to have more pie is to take someone else's pie,8655.119999999999,8658.32,17,Elon
2035, But but this is false like obviously the pie has grown dramatically over time the economic pie,8659.199999999999,8663.439999999999,19,Elon
2036, So the reality you can have the,8664.56,8667.359999999999,9,Elon
2037, uh,8667.52,8669.52,3,Elon
2038, So overuse this analogy we have a lot of you can have this a lot of pie,8669.52,8673.84,20,Elon
2039," Yeah, my pie is not fixed",8675.92,8677.92,9,Elon
2040," uh, so you really want to make sure you don't you know operating",8678.400000000001,8681.6,17,Elon
2041, um without realizing it from a zero-sum mindset,8682.08,8685.04,13,Elon
2042, Where where the only way to get ahead is to take things from others,8685.6,8688.24,16,Elon
2043," Then that's gonna result in you take try to take things from others, which is not not good. It's much better to work on",8688.24,8693.04,30,Elon
2044, uh,8694.08,8695.2,3,Elon
2045," Adding to the economic pie maybe you know, so",8695.2,8697.28,12,Elon
2046, You know creating like said create creating more than you consume,8699.76,8703.84,13,Elon
2047, doing more than you,8704.800000000001,8706.0,6,Elon
2048," Yeah, um",8706.0,8707.6,5,Elon
2049," So that's that's a big deal. Um, I think there's like if you know fair number of people in",8707.76,8711.68,26,Elon
2050, in finance that,8712.800000000001,8714.800000000001,5,Elon
2051, Do you have a bit of a zero-sum mindset?,8714.800000000001,8716.640000000001,15,Elon
2052," I mean, it's all walks of life. I've that seen that one of the one of the reasons",8717.36,8721.44,24,Elon
2053, uh,8722.16,8723.2,3,Elon
2054, Rogan inspires me is he celebrates all there's a lot that is not,8723.2,8727.04,17,Elon
2055, Not creating a constant competition like there's a scarcity of resources,8727.6,8731.04,14,Elon
2056, What happens when you celebrate others? Any promote others?,8731.28,8734.16,13,Elon
2057," The ideas of others it it uh, it actually grows that pie. I mean it to every like the",8734.880000000001,8740.720000000001,23,Elon
2058, The resources the resources become less scarce,8741.52,8744.08,9,Elon
2059, And that that applies in a lot of kinds of domains it applies in academia where a lot of people are very,8744.640000000001,8748.880000000001,24,Elon
2060, See some funding for academic research is zero-sum and it is not if you celebrate each other if you make,8749.839999999998,8755.599999999999,25,Elon
2061, If you get everybody to be excited about AI about physics above mathematics,8756.08,8759.839999999998,15,Elon
2062," I think it there'd be more and more funding and I think everybody wins. Yeah, that applies. I think broadly",8760.32,8765.439999999999,26,Elon
2063," Yeah, yeah, I like that great. So last last question about love and meaning",8766.56,8771.439999999999,19,Elon
2064," Uh, what is the role of love in the human condition broadly and more specific to you?",8773.199999999999,8778.24,21,Elon
2065, How has love romantic love or otherwise made you a better person a better human being,8778.64,8783.84,18,Elon
2066, Better engineer,8787.119999999999,8789.119999999999,4,Elon
2067, Now you're asking really complexing questions,8789.199999999999,8791.199999999999,10,Elon
2068, um,8792.24,8794.24,3,Elon
2069, It's hard to give a,8794.4,8796.4,8,Elon
2070, I mean there were many,8796.88,8798.56,7,Elon
2071, Books poems and songs written about what is love and what is what is exactly you know um,8798.56,8805.68,20,Elon
2072, um,8805.84,8807.84,3,Elon
2073," Yeah, what is love figured out hurt me",8807.84,8809.84,11,Elon
2074," Um, but that's one of the great ones. Yes. Yeah, you've you've earlier quoted Shakespeare, but that that's really up there. Yeah",8811.68,8818.16,34,Elon
2075," I mean, not always a many splendid thing. Uh, I mean there's um it's because we've talked about so many inspiring things",8819.6,8827.36,30,Elon
2076, Like be useful in the world sort of like solve problems,8827.36,8829.92,13,Elon
2077," alleviate suffering, but",8830.56,8832.720000000001,6,Elon
2078, It seems like connection between humans as a source,8832.720000000001,8835.2,11,Elon
2079," You know, it's um",8836.32,8837.92,8,Elon
2080, It's a source of joy is a source of meaning and that that's what love is friendship love,8837.92,8842.24,22,Elon
2081, I just wonder if you think about that kind of thing when you talk about,8844.16,8847.28,17,Elon
2082," Preserving the light of human consciousness, right and us becoming a multiplicity multi-planetary species",8848.48,8854.08,23,Elon
2083, I mean to me at least,8855.28,8857.28,8,Elon
2084, um,8858.0,8859.52,3,Elon
2085, That that means like if we're just alone and conscious and intelligent,8859.68,8863.84,15,Elon
2086, It doesn't mean nearly as much as if we're with others,8864.32,8867.28,15,Elon
2087," Right, and there's some magic created when we're together",8868.16,8871.28,14,Elon
2088, the,8872.08,8873.44,3,Elon
2089, The the French of of it and I think the highest form of it is love which I think broadly is is much bigger than just sort of romantic,8873.44,8880.64,31,Elon
2090, but also yes romantic love and,8881.04,8883.04,8,Elon
2091," Family and those kinds of things. Well, I mean the reason I guess I care about",8884.4,8887.92,20,Elon
2092, That's becoming a multi-planet species and the space-prank civilization is,8888.56,8892.56,19,Elon
2093, foundationally I love humanity,8893.2,8895.2,7,Elon
2094, um and and so I wish to see it prosper and,8896.32,8900.64,13,Elon
2095, Do great things and be happy and,8902.08,8904.08,9,Elon
2096," Um, and if I did not love humanity, I would not care about these things",8905.2,8908.56,19,Elon
2097, So you look at the whole of it the human history all the people has ever lived all the people live now,8911.28,8916.08,24,Elon
2098, It's pretty,8916.72,8918.72,5,Elon
2099, We're okay,8919.039999999999,8921.039999999999,5,Elon
2100, And on the whole we're pretty interesting,8921.52,8923.52,10,Elon
2101, uh bunch,8924.08,8925.28,4,Elon
2102, Yeah,8925.28,8926.64,3,Elon
2103, all things considered,8926.64,8928.24,5,Elon
2104, And I've read a lot of history including the darkest worst parts of it and uh,8928.24,8933.12,19,Elon
2105, It just by all that I think on balance,8934.08,8936.08,11,Elon
2106, I still love humanity,8936.64,8938.64,6,Elon
2107, You joked about it with the 42 uh what do you think is the meaning of this whole thing?,8939.44,8944.0,23,Elon
2108," Is it like is there a non-human? Oh, I just like yeah, well really I think what Dr. Sallans was saying in Hitchhack's guy to the galaxy is that",8944.96,8953.6,43,Elon
2109, um,8954.16,8955.76,3,Elon
2110, The universe is the answer and,8955.84,8957.84,8,Elon
2111, uh,8958.96,8960.0,3,Elon
2112, What,8960.0,8960.88,3,Elon
2113, We really need to figure out are what questions to ask about the answer that is the universe? Yeah,8960.88,8965.76,22,Elon
2114," Um, and that the question is the really the hard part and if you can properly frame the question then the answer relatively speaking is easy",8966.4,8972.24,29,Elon
2115, uh,8973.04,8973.84,3,Elon
2116, So,8974.0,8975.28,3,Elon
2117, So therefore if if you want to understand,8975.28,8977.44,10,Elon
2118, What questions to ask about the universe you want to understand the meaning of life we need to,8978.88,8982.8,20,Elon
2119, Expand the scope and scale of consciousness,8983.44,8985.2,10,Elon
2120, So that there were better able to,8985.84,8987.84,9,Elon
2121, Understand the nature of the universe and and understand the meaning of life,8988.32,8991.76,15,Elon
2122, And ultimately the most important part will be to ask the right question,8992.48,8996.48,15,Elon
2123," Yes, uh",8997.68,8999.68,5,Elon
2124, By elevating the role of the interviewer,8999.68,9001.68,11,Elon
2125," Yeah, just like as the most important human in the room",9001.92,9005.84,14,Elon
2126, Absolutely,9005.84,9007.04,3,Elon
2127, interviewer good questions are,9007.04,9009.04,7,Elon
2128, You know it's a hard it's hard to come up with good questions,9009.6,9011.92,17,Elon
2129," Uh, absolutely um",9012.64,9014.64,6,Elon
2130," But yeah, like it's like that that is the foundation of my philosophy is that",9015.2,9018.8,19,Elon
2131," um, I am curious about the nature of the universe and",9019.68,9022.8,14,Elon
2132, uh,9023.84,9025.84,3,Elon
2133, You know and obviously I will die,9025.84,9027.84,9,Elon
2134, I don't know when I'll die but I won't live forever um,9028.56,9031.2,17,Elon
2135, But I would like to know that we are on a path to understanding the nature of the universe and the meaning of life and what questions to ask about the answer that is the universe,9032.64,9040.48,38,Elon
2136," and um and so if we expand the scope and scale of humanity and consciousness in general um, which includes silicon consciousness then",9041.52,9048.16,26,Elon
2137, That you know that that seems like a fundamentally good thing,9050.56,9052.96,13,Elon
2138," You know, I'm like I said um",9055.2,9057.2,11,Elon
2139, I'm deeply grateful that you will spend your extremely valuable time with me today and also that you are given millions of people hope in this,9058.0,9065.76,29,Elon
2140, Difficult time this divisive time,9066.4,9068.4,10,Elon
2141, And this uh cynical time so I hope you do continue doing what you're doing. Thank you so much for talking today,9069.68,9075.12,26,Elon
2142," Hi, you're welcome. Uh, thanks for excellent questions",9075.36,9077.52,14,Elon
2143, Thanks for listening to this conversation with Elon Musk support this podcast. Please check out our sponsors in the description,9078.72,9084.72,23,Elon
2144, And now let me leave you some words from Elon Musk himself,9085.36,9088.56,14,Elon
2145, When something is important enough you do it even if the odds are not in your favor,9089.44,9094.4,19,Elon
2146, Thank you for listening and hope to see you next time,9095.6,9098.48,13,Elon
0, The Joe Rogan Experience,0.0,6.0,7,Mike_Tyson
1, Train my day Joe Rogan podcast my night all day,6.0,10.0,13,Mike_Tyson
2, So friend giant boxing fan he sends me this text message he goes dude check this shit out and it's you training with,12.0,20.4,26,Mike_Tyson
3, Half-El Cordero and I remember looking at it and going oh shit what happened,20.4,25.76,19,Mike_Tyson
4, What happened because the last time you were in here you were talking about how you didn't want to work out,26.24,30.64,24,Mike_Tyson
5," Yeah, cuz it would ignite the ego",30.8,33.28,10,Mike_Tyson
6," Hey, let's talk about that too",33.92,35.92,10,Mike_Tyson
7, So um,36.24,37.92,4,Mike_Tyson
8, I was discussing my wife something about me being overweight you know me have to get some time for like a plan in your wife,37.92,44.0,27,Mike_Tyson
9, Will you wouldn't pick her around some kind of perspective and she said well wanted you to get on this,44.0,49.2,23,Mike_Tyson
10, Trident for 15 minutes a day. I thought she said just 15 minutes or it went from 15 minutes a day to two hours a day,49.84,56.48,30,Mike_Tyson
11, And um,57.36,59.36,4,Mike_Tyson
12, That's what you were worried about yeah exactly um,59.68000000000001,62.88,12,Mike_Tyson
13, I was complaining about my weight and so um I,63.68000000000001,66.88,12,Mike_Tyson
14, I don't know I guess I tried on some clothing. It was disastrous,68.16,71.44,17,Mike_Tyson
15, And so I was worried about my weight and she told me the 15 minute round to win two hours a day and um,71.92,78.48,26,Mike_Tyson
16, I just started losing weight and then um somebody came on personal and said hey Mike,79.44,83.76,18,Mike_Tyson
17, I know you're not gonna want but somebody said would you fight this guy for like 40 million 30 million but I said man,83.76,89.36,27,Mike_Tyson
18, Get the fuck out of my world. I said hold this is a thing,89.36,92.16,17,Mike_Tyson
19, I said whoa,93.76,95.76,5,Mike_Tyson
20, I said well who would they like me to fight and said one minute and then it's Bob's hat,95.76,100.96,23,Mike_Tyson
21," But okay, and so I'm saying to myself well, I know Bob",101.04,104.24,17,Mike_Tyson
22, I said no,105.12,106.4,5,Mike_Tyson
23, Because I know Bob is digging strong. I said hold one minute,106.4,109.36,15,Mike_Tyson
24, How would they like me to fight him kind of fight him in the market for Queen Mary rule and he said one minute Mike,110.64,115.44,27,Mike_Tyson
25," He asked the guy the guy said yes, I said I fight him right and so this Bob Sap was the first one that was brought up",115.76,121.84,30,Mike_Tyson
26," Yeah, and so once and for people don't know Bob Sap Bob Sap was a giant fighter and pride at one time",122.08,127.68,26,Mike_Tyson
27, He was like three hundred seventy five pounds and fighting all the kickboxers solid muscle and abs,127.68,132.8,21,Mike_Tyson
28," Yes, incredible right and um it went from him to somebody else and another guy in the man",133.12,138.16000000000005,21,Mike_Tyson
29, The niska and then somehow know some other fighters vandered and went from,138.16000000000005,142.48000000000002,19,Mike_Tyson
30, Who else was another heavyweight champ?,143.76000000000002,145.52,10,Mike_Tyson
31, We just a bunch of guys up here ain't fight and they say you know,145.52,148.64,18,Mike_Tyson
32," It came down the road. I had to do and I'm like, I don't know what the hell is going on",149.44,153.60000000000002,27,Mike_Tyson
33," And then he signed the contract I signed the contract next thing. No, I'm in the gym again",153.60000000000002,158.72000000000003,23,Mike_Tyson
34, And this disaster is I'm trying to get in the shape. I'm saying it my,159.04000000000002,162.4,20,Mike_Tyson
35, Really do this shit,162.8,164.8,6,Mike_Tyson
36, You know you you would probably know because if you,166.0,169.20000000000002,12,Mike_Tyson
37, Getting in shape and getting conditioned the two different animals. They don't even belate,169.92000000000002,174.24,19,Mike_Tyson
38, belong in the same,174.88000000000002,176.88000000000002,6,Mike_Tyson
39, Work out the vision of working out like it in shape is just being kind of fit. Yes,177.12,182.48,21,Mike_Tyson
40, You know getting in shape is able to fit your clothes right right? You know that's getting in shape being able,183.12,188.24,25,Mike_Tyson
41, You have to fit your clothes being in condition is being able to come outside of your soul,188.24,194.16,20,Mike_Tyson
42," Yeah, you can't do that automatically. You're talking about being in fighting conditions. Yes. Yeah. Yeah, that's a rare state",196.0,202.88,31,Mike_Tyson
43," And you can't keep it for very long. No, it is just people need to understand that right the emotional state to prepare for that is",203.04,210.0,31,Mike_Tyson
44, Oh my,210.88,212.88,4,Mike_Tyson
45," Well, that's what I was seeing when I was seeing you hit the pads",212.88,215.36,18,Mike_Tyson
46, I'm like this isn't just working out there was something going on man when you were working out with Cordero,215.44000000000003,219.76,25,Mike_Tyson
47, And you rip into the body and throw in those hooks. I was like this isn't man who's preparing to go to combat,219.76,224.72000000000003,28,Mike_Tyson
48, This is not normal getting ready to work out shit. That's why when I saw that video. I was like oh,224.8,229.52,26,Mike_Tyson
49," I'm gonna take something about that video. Yeah, I did that video and I was in bed for a week",229.52,234.32,25,Mike_Tyson
50, That was 30 seconds and I was in bed for a week,235.28000000000003,237.92,14,Mike_Tyson
51, And it's not funny because it made me realize that this is this is this is big boy shit,238.8,243.76,22,Mike_Tyson
52," Okay, this big boy shit you with that is right there. That wasn't really cool. That's in the gym. That's now the thing is though",243.84,251.2,34,Mike_Tyson
53," That's now that's that's going for you know five and six rounds. That's now, but I'm talking about before that 30 seconds",251.68,257.84,31,Mike_Tyson
54, The first time I ever did it I could um,258.08,261.12,12,Mike_Tyson
55," What's the shit you could when you can't oh, sorry, I had everything came and everything all that shit",262.4,267.12,25,Mike_Tyson
56, They came back to make me quit boxing all those pains started coming back,267.44,270.48,16,Mike_Tyson
57," So when you started training again, did you start doing it slowly after that extremely slowly and then I started um",271.12,278.16,24,Mike_Tyson
58, dabbing in an alternative stuff like what kind of stuff,278.88,281.76,13,Mike_Tyson
59, Priot therapy type shit cryo,282.88,285.36,9,Mike_Tyson
60, stem cell research and therapy and some other interesting stuff that I don't know and this is just beautiful stuff like what kind of stuff,286.8,295.84000000000003,28,Mike_Tyson
61, I don't know hyperbaric chamber than just everything everything to help you recover,296.64,303.92,18,Mike_Tyson
62, It's really interesting. It is it well. I saw you when you walked in today. I was like god damn you look good,304.72,310.16,29,Mike_Tyson
63," You look good dude, like your muscles look good. You look like your vascular you look fit and that's um",310.56,317.76,26,Mike_Tyson
64, And I'm starting to feel fit,319.52,321.52,9,Mike_Tyson
65, That's what's interesting. I know what they do and stuff like I think I'm in shape and then the next thing you know,322.08,327.6,29,Mike_Tyson
66, You think you're in shape and then you start having like um rafia start throwing punches at me,328.32,332.96,23,Mike_Tyson
67, It's like a fight and I can't punch back like I got a boy and then two rounds go by you need to whoa,333.12,337.84,28,Mike_Tyson
68, I'm not in shape. I'm in the bag six rounds. I'm doing this three five round six and I'm jumping rope,337.84,342.56,29,Mike_Tyson
69, And then I do two rounds of somebody is a whole different psychological,342.79999999999995,346.16,15,Mike_Tyson
70, Corporation and who how much how much time has gone since you first started exercising like when did it's when did it start,346.64000000000004,353.84000000000003,26,Mike_Tyson
71, So here we are with like august 23rd or something like that,355.68,358.32000000000005,16,Mike_Tyson
72, 22nd what when did when did it start?,359.52000000000004,361.7600000000001,12,Mike_Tyson
73, I had to start um,362.64,364.64,7,Mike_Tyson
74, Something like April April so want something like that in the middle of the lockdown,366.72,371.44000000000005,17,Mike_Tyson
75," Yeah, so you just just started just training",371.68,374.72,11,Mike_Tyson
76, And now here you are five months later four months later,375.2000000000001,378.48,13,Mike_Tyson
77, How far away do you think you are to being in like fighting shape? Oh,380.16,383.84,18,Mike_Tyson
78," Fighting shape one of the time come back by um november 28th. Yeah, that's when you'd be ready exactly",384.0,389.84,27,Mike_Tyson
79," Now, why did you guys decide to move you were supposed to be in September right was supposed to be",390.72,394.8,23,Mike_Tyson
80, We're the viewing um situation,394.8,397.7600000000001,8,Mike_Tyson
81," Um at the proper timing for more people for audiences. Yeah, yeah",398.64,403.28,16,Mike_Tyson
82, That nature it's so exciting,403.76,405.28,8,Mike_Tyson
83, So it's gonna be awesome because um it's gonna be um me and everyone else that's involved arrows and anyone,406.08,412.72,25,Mike_Tyson
